YEAR,LOCATION,"STATE ANSI","ASD CODE","COUNTY ANSI","REFERENCE PERIOD",COMMODITY,"PRODN PRACTICE","AREA HARVESTED in ACRES","AREA PLANTED in ACRES","PRODUCTION in BU","YIELD in BU / ACRE"
2011,"MINNESOTA, WEST CENTRAL, BIG STONE",27,40,011,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","102,200","103,000","3,412,000",33.4
2011,"MINNESOTA, WEST CENTRAL, CHIPPEWA",27,40,023,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","99,800","100,500","4,054,000",40.6
2011,"MINNESOTA, WEST CENTRAL, DOUGLAS",27,40,041,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","71,500","73,100","2,478,000",34.7
2011,"MINNESOTA, WEST CENTRAL, GRANT",27,40,051,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","96,700","96,900","3,634,000",37.6
2011,"MINNESOTA, WEST CENTRAL, LAC QUI PARLE",27,40,073,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","160,900","162,500","6,174,000",38.4
2011,"MINNESOTA, WEST CENTRAL, OTTER TAIL",27,40,111,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","140,300","141,500","5,564,000",39.7
2011,"MINNESOTA, WEST CENTRAL, POPE",27,40,121,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","77,300","79,000","2,769,000",35.8
2011,"MINNESOTA, WEST CENTRAL, STEVENS",27,40,149,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","105,500","106,000","3,954,000",37.5
2011,"MINNESOTA, WEST CENTRAL, SWIFT",27,40,151,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","122,800","124,500","4,710,000",38.4
2011,"MINNESOTA, WEST CENTRAL, TRAVERSE",27,40,155,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","131,200","132,000","4,386,000",33.4
2011,"MINNESOTA, WEST CENTRAL, WILKIN",27,40,167,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","152,400","154,500","4,732,000",31
2011,"MINNESOTA, WEST CENTRAL, YELLOW MEDICINE",27,40,173,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","158,400","161,500","6,310,000",39.8
2012,"ILLINOIS, CENTRAL, DE WITT",17,40,039,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","91,600","92,000","5,096,000",55.6
2012,"ILLINOIS, CENTRAL, LOGAN",17,40,107,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","118,300","119,000","5,593,000",47.3
2012,"ILLINOIS, CENTRAL, MACON",17,40,115,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","112,300","114,000","5,031,000",44.8
2012,"ILLINOIS, CENTRAL, MARSHALL",17,40,123,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","65,500","66,000","2,950,000",45
2012,"ILLINOIS, CENTRAL, MASON",17,40,125,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","73,700","74,000","2,709,000",36.8
2012,"ILLINOIS, CENTRAL, MCLEAN",17,40,113,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","281,000","282,000","14,701,000",52.3
2012,"ILLINOIS, CENTRAL, MENARD",17,40,129,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","58,700","59,000","2,413,000",41.1
2012,"ILLINOIS, CENTRAL, PEORIA",17,40,143,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","79,700","80,000","4,308,000",54.1
2012,"ILLINOIS, CENTRAL, STARK",17,40,175,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","60,700","61,000","3,097,000",51
2012,"ILLINOIS, CENTRAL, TAZEWELL",17,40,179,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","108,000","109,000","5,564,000",51.5
2012,"ILLINOIS, CENTRAL, WOODFORD",17,40,203,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","99,500","100,000","4,629,000",46.5
2012,"ILLINOIS, EAST SOUTHEAST, CLARK",17,70,023,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","88,300","90,000","3,379,000",38.3
2012,"ILLINOIS, EAST SOUTHEAST, CLAY",17,70,025,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","88,900","92,000","2,009,000",22.6
2012,"ILLINOIS, EAST SOUTHEAST, COLES",17,70,029,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","108,700","109,000","4,815,000",44.3
2012,"ILLINOIS, EAST SOUTHEAST, CRAWFORD",17,70,033,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","81,500","84,000","2,465,000",30.2
2012,"ILLINOIS, EAST SOUTHEAST, CUMBERLAND",17,70,035,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","67,700","68,000","2,933,000",43.3
2012,"ILLINOIS, EAST SOUTHEAST, DOUGLAS",17,70,041,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","102,400","103,000","4,655,000",45.5
2012,"ILLINOIS, EAST SOUTHEAST, EDGAR",17,70,045,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","151,500","152,000","5,891,000",38.9
2012,"ILLINOIS, EAST SOUTHEAST, EFFINGHAM",17,70,049,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","87,300","88,000","3,669,000",42
2012,"ILLINOIS, EAST SOUTHEAST, FAYETTE",17,70,051,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","130,000","131,000","4,630,000",35.6
2012,"ILLINOIS, EAST SOUTHEAST, JASPER",17,70,079,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","107,200","108,000","4,209,000",39.3
2012,"ILLINOIS, EAST SOUTHEAST, LAWRENCE",17,70,101,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","77,200","78,000","2,672,000",34.6
2012,"ILLINOIS, EAST SOUTHEAST, MARION",17,70,121,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","84,400","88,000","2,342,000",27.7
2012,"ILLINOIS, EAST SOUTHEAST, MOULTRIE",17,70,139,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","71,700","72,000","3,264,000",45.5
2012,"ILLINOIS, EAST SOUTHEAST, RICHLAND",17,70,159,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","73,600","76,000","1,987,000",27
2012,"ILLINOIS, EAST SOUTHEAST, SHELBY",17,70,173,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","150,600","152,000","6,943,000",46.1
2012,"ILLINOIS, EAST, CHAMPAIGN",17,50,019,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","242,500","244,000","11,430,000",47.1
2012,"ILLINOIS, EAST, FORD",17,50,053,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","120,700","123,000","4,983,000",41.3
2012,"ILLINOIS, EAST, IROQUOIS",17,50,075,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","250,000","251,000","11,173,000",44.7
2012,"ILLINOIS, EAST, KANKAKEE",17,50,091,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","114,500","115,000","5,018,000",43.8
2012,"ILLINOIS, EAST, LIVINGSTON",17,50,105,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","262,500","264,000","10,826,000",41.2
2012,"ILLINOIS, EAST, PIATT",17,50,147,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","115,100","116,000","5,912,000",51.4
2012,"ILLINOIS, EAST, VERMILION",17,50,183,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","197,700","199,000","9,220,000",46.6
2012,"ILLINOIS, NORTHEAST, BOONE",17,20,007,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","35,800","36,000","1,571,000",43.9
2012,"ILLINOIS, NORTHEAST, DE KALB",17,20,037,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","91,700","92,000","4,722,000",51.5
2012,"ILLINOIS, NORTHEAST, GRUNDY",17,20,063,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","83,700","84,000","3,671,000",43.9
2012,"ILLINOIS, NORTHEAST, KANE",17,20,089,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","43,700","44,000","2,032,000",46.5
2012,"ILLINOIS, NORTHEAST, KENDALL",17,20,093,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","45,500","46,000","1,979,000",43.5
2012,"ILLINOIS, NORTHEAST, LA SALLE",17,20,099,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","215,000","216,000","10,670,000",49.6
2012,"ILLINOIS, NORTHEAST, LAKE",17,20,097,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","10,000","10,000","400,000",40
2012,"ILLINOIS, NORTHEAST, MCHENRY",17,20,111,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","47,900","48,000","2,022,000",42.2
2012,"ILLINOIS, NORTHEAST, OTHER (COMBINED) COUNTIES",17,20,"   ",YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","7,000","7,000","295,000",42.1
2012,"ILLINOIS, NORTHEAST, WILL",17,20,197,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","98,700","99,000","4,322,000",43.8
2012,"ILLINOIS, NORTHWEST, BUREAU",17,10,011,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","119,300","120,000","6,558,000",55
2012,"ILLINOIS, NORTHWEST, CARROLL",17,10,015,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","33,900","34,000","2,001,000",59
2012,"ILLINOIS, NORTHWEST, HENRY",17,10,073,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","149,400","150,000","7,606,000",50.9
2012,"ILLINOIS, NORTHWEST, JO DAVIESS",17,10,085,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","33,700","34,000","1,196,000",35.5
2012,"ILLINOIS, NORTHWEST, LEE",17,10,103,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","89,000","90,000","4,676,000",52.5
2012,"ILLINOIS, NORTHWEST, MERCER",17,10,131,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","99,600","100,000","5,585,000",56.1
2012,"ILLINOIS, NORTHWEST, OGLE",17,10,141,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","81,300","82,000","4,130,000",50.8
2012,"ILLINOIS, NORTHWEST, PUTNAM",17,10,155,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","19,900","20,000","1,052,000",52.9
2012,"ILLINOIS, NORTHWEST, ROCK ISLAND",17,10,161,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","43,800","44,000","2,204,000",50.3
2012,"ILLINOIS, NORTHWEST, STEPHENSON",17,10,177,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","62,700","63,000","2,706,000",43.2
2012,"ILLINOIS, NORTHWEST, WHITESIDE",17,10,195,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","69,600","70,000","3,676,000",52.8
2012,"ILLINOIS, NORTHWEST, WINNEBAGO",17,10,201,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","41,800","42,000","1,646,000",39.4
2012,"ILLINOIS, SOUTHEAST, EDWARDS",17,90,047,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","43,600","45,000","1,572,000",36.1
2012,"ILLINOIS, SOUTHEAST, FRANKLIN",17,90,055,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","62,700","64,000","1,751,000",27.9
2012,"ILLINOIS, SOUTHEAST, GALLATIN",17,90,059,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","52,300","53,000","1,872,000",35.8
2012,"ILLINOIS, SOUTHEAST, HAMILTON",17,90,065,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","81,700","83,000","2,302,000",28.2
2012,"ILLINOIS, SOUTHEAST, JEFFERSON",17,90,081,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","78,300","86,000","2,118,000",27
2012,"ILLINOIS, SOUTHEAST, MASSAC",17,90,127,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","30,400","31,000","953,000",31.3
2012,"ILLINOIS, SOUTHEAST, OTHER (COMBINED) COUNTIES",17,90,"   ",YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","15,500","16,000","511,000",33
2012,"ILLINOIS, SOUTHEAST, SALINE",17,90,165,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","52,000","53,000","1,555,000",29.9
2012,"ILLINOIS, SOUTHEAST, WABASH",17,90,185,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","48,700","49,000","2,002,000",41.1
2012,"ILLINOIS, SOUTHEAST, WAYNE",17,90,191,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","132,200","133,000","3,590,000",27.2
2012,"ILLINOIS, SOUTHEAST, WHITE",17,90,193,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","103,600","104,000","3,808,000",36.8
2012,"ILLINOIS, SOUTHWEST, CLINTON",17,80,027,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","94,100","98,000","2,588,000",27.5
2012,"ILLINOIS, SOUTHWEST, JACKSON",17,80,077,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","67,700","73,000","2,180,000",32.2
2012,"ILLINOIS, SOUTHWEST, MONROE",17,80,133,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","74,000","75,000","2,920,000",39.5
2012,"ILLINOIS, SOUTHWEST, OTHER (COMBINED) COUNTIES",17,80,"   ",YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","52,200","54,000","1,700,000",32.6
2012,"ILLINOIS, SOUTHWEST, PERRY",17,80,145,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","73,400","82,000","1,676,000",22.8
2012,"ILLINOIS, SOUTHWEST, PULASKI",17,80,153,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","33,600","34,000","1,244,000",37
2012,"ILLINOIS, SOUTHWEST, RANDOLPH",17,80,157,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","106,100","107,000","3,680,000",34.7
2012,"ILLINOIS, SOUTHWEST, ST CLAIR",17,80,163,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","104,300","106,000","3,300,000",31.6
2012,"ILLINOIS, SOUTHWEST, UNION",17,80,181,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","28,900","30,000","882,000",30.5
2012,"ILLINOIS, SOUTHWEST, WASHINGTON",17,80,189,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","122,000","138,000","2,704,000",22.2
2012,"ILLINOIS, SOUTHWEST, WILLIAMSON",17,80,199,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","28,700","30,000","847,000",29.5
2012,"ILLINOIS, WEST SOUTHWEST, BOND",17,60,005,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","74,300","76,000","2,300,000",31
2012,"ILLINOIS, WEST SOUTHWEST, CALHOUN",17,60,013,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","12,900","13,000","534,000",41.4
2012,"ILLINOIS, WEST SOUTHWEST, CASS",17,60,017,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","48,800","49,000","1,929,000",39.5
2012,"ILLINOIS, WEST SOUTHWEST, CHRISTIAN",17,60,021,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","154,300","156,000","8,610,000",55.8
2012,"ILLINOIS, WEST SOUTHWEST, GREENE",17,60,061,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","89,500","90,000","4,371,000",48.8
2012,"ILLINOIS, WEST SOUTHWEST, JERSEY",17,60,083,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","45,800","46,000","2,033,000",44.4
2012,"ILLINOIS, WEST SOUTHWEST, MACOUPIN",17,60,117,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","130,700","132,000","6,017,000",46
2012,"ILLINOIS, WEST SOUTHWEST, MADISON",17,60,119,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","113,800","116,000","4,139,000",36.4
2012,"ILLINOIS, WEST SOUTHWEST, MONTGOMERY",17,60,135,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","142,300","144,000","6,044,000",42.5
2012,"ILLINOIS, WEST SOUTHWEST, MORGAN",17,60,137,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","98,800","100,000","4,582,000",46.4
2012,"ILLINOIS, WEST SOUTHWEST, PIKE",17,60,149,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","92,500","93,000","4,107,000",44.4
2012,"ILLINOIS, WEST SOUTHWEST, SANGAMON",17,60,167,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","133,500","134,000","6,611,000",49.5
2012,"ILLINOIS, WEST SOUTHWEST, SCOTT",17,60,171,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","40,800","41,000","1,774,000",43.5
2012,"ILLINOIS, WEST, ADAMS",17,30,001,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","121,300","122,000","4,932,000",40.7
2012,"ILLINOIS, WEST, BROWN",17,30,009,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","30,000","31,000","1,121,000",37.4
2012,"ILLINOIS, WEST, FULTON",17,30,057,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","104,000","105,000","4,762,000",45.8
2012,"ILLINOIS, WEST, HANCOCK",17,30,067,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","141,200","142,000","6,883,000",48.7
2012,"ILLINOIS, WEST, HENDERSON",17,30,071,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","57,600","58,000","3,193,000",55.4
2012,"ILLINOIS, WEST, KNOX",17,30,095,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","116,400","117,000","6,504,000",55.9
2012,"ILLINOIS, WEST, MCDONOUGH",17,30,109,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","101,500","102,000","5,070,000",50
2012,"ILLINOIS, WEST, SCHUYLER",17,30,169,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","48,500","49,000","1,794,000",37
2012,"ILLINOIS, WEST, WARREN",17,30,187,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","99,500","100,000","5,689,000",57.2
2012,"IOWA, CENTRAL, BOONE",19,50,015,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","91,300","91,700","4,172,000",45.7
2012,"IOWA, CENTRAL, DALLAS",19,50,049,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","92,100","92,500","3,697,000",40.1
2012,"IOWA, CENTRAL, GRUNDY",19,50,075,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","121,500","122,000","6,573,000",54.1
2012,"IOWA, CENTRAL, HAMILTON",19,50,079,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","94,300","94,600","4,320,000",45.8
2012,"IOWA, CENTRAL, HARDIN",19,50,083,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","92,700","93,000","4,706,000",50.8
2012,"IOWA, CENTRAL, JASPER",19,50,099,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","132,900","133,500","6,761,000",50.9
2012,"IOWA, CENTRAL, MARSHALL",19,50,127,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","117,100","117,500","6,585,000",56.2
2012,"IOWA, CENTRAL, POLK",19,50,153,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","63,500","63,700","3,153,000",49.7
2012,"IOWA, CENTRAL, POWESHIEK",19,50,157,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","106,100","106,500","5,589,000",52.7
2012,"IOWA, CENTRAL, STORY",19,50,169,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","106,600","107,000","5,217,000",48.9
2012,"IOWA, CENTRAL, TAMA",19,50,171,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","137,400","138,000","7,245,000",52.7
2012,"IOWA, CENTRAL, WEBSTER",19,50,187,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","132,500","133,000","6,191,000",46.7
2012,"IOWA, EAST CENTRAL, BENTON",19,60,011,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","147,600","148,000","7,017,000",47.5
2012,"IOWA, EAST CENTRAL, CEDAR",19,60,031,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","108,200","108,500","6,127,000",56.6
2012,"IOWA, EAST CENTRAL, CLINTON",19,60,045,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","111,600","112,000","5,804,000",52
2012,"IOWA, EAST CENTRAL, IOWA",19,60,095,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","91,400","91,700","4,816,000",52.7
2012,"IOWA, EAST CENTRAL, JACKSON",19,60,097,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","48,100","48,300","2,267,000",47.1
2012,"IOWA, EAST CENTRAL, JOHNSON",19,60,103,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","87,600","88,000","4,155,000",47.4
2012,"IOWA, EAST CENTRAL, JONES",19,60,105,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","64,100","64,300","3,306,000",51.6
2012,"IOWA, EAST CENTRAL, LINN",19,60,113,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","93,700","94,100","4,321,000",46.1
2012,"IOWA, EAST CENTRAL, MUSCATINE",19,60,139,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","67,800","68,000","3,532,000",52.1
2012,"IOWA, EAST CENTRAL, SCOTT",19,60,163,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","66,900","67,100","3,322,000",49.7
2012,"IOWA, NORTH CENTRAL, BUTLER",19,20,023,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","100,500","101,000","4,024,000",40
2012,"IOWA, NORTH CENTRAL, CERRO GORDO",19,20,033,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","98,500","99,000","4,183,000",42.5
2012,"IOWA, NORTH CENTRAL, FLOYD",19,20,067,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","91,800","92,300","3,769,000",41.1
2012,"IOWA, NORTH CENTRAL, FRANKLIN",19,20,069,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","98,200","98,700","4,371,000",44.5
2012,"IOWA, NORTH CENTRAL, HANCOCK",19,20,081,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","104,400","105,000","4,318,000",41.4
2012,"IOWA, NORTH CENTRAL, HUMBOLDT",19,20,091,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","97,000","97,500","4,169,000",43
2012,"IOWA, NORTH CENTRAL, KOSSUTH",19,20,109,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","218,500","219,500","10,407,000",47.6
2012,"IOWA, NORTH CENTRAL, MITCHELL",19,20,131,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","83,000","83,500","3,525,000",42.5
2012,"IOWA, NORTH CENTRAL, WINNEBAGO",19,20,189,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","77,100","77,500","3,680,000",47.7
2012,"IOWA, NORTH CENTRAL, WORTH",19,20,195,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","74,600","75,000","3,403,000",45.6
2012,"IOWA, NORTH CENTRAL, WRIGHT",19,20,197,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","122,400","123,000","5,558,000",45.4
2012,"IOWA, NORTHEAST, ALLAMAKEE",19,30,005,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","30,400","30,500","1,587,000",52.2
2012,"IOWA, NORTHEAST, BLACK HAWK",19,30,013,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","93,500","94,000","4,159,000",44.5
2012,"IOWA, NORTHEAST, BREMER",19,30,017,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","65,900","66,200","3,079,000",46.7
2012,"IOWA, NORTHEAST, BUCHANAN",19,30,019,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","80,400","80,800","3,789,000",47.1
2012,"IOWA, NORTHEAST, CHICKASAW",19,30,037,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","81,700","82,000","3,553,000",43.5
2012,"IOWA, NORTHEAST, CLAYTON",19,30,043,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","47,300","47,500","2,589,000",54.7
2012,"IOWA, NORTHEAST, DELAWARE",19,30,055,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","47,800","48,000","2,127,000",44.5
2012,"IOWA, NORTHEAST, DUBUQUE",19,30,061,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","33,900","34,000","1,837,000",54.2
2012,"IOWA, NORTHEAST, FAYETTE",19,30,065,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","103,600","104,000","5,240,000",50.6
2012,"IOWA, NORTHEAST, HOWARD",19,30,089,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","85,200","85,500","3,955,000",46.4
2012,"IOWA, NORTHEAST, WINNESHIEK",19,30,191,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","61,300","61,500","2,753,000",44.9
2012,"IOWA, NORTHWEST, BUENA VISTA",19,10,021,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","132,600","133,000","5,672,000",42.8
2012,"IOWA, NORTHWEST, CHEROKEE",19,10,035,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","133,600","134,000","6,849,000",51.3
2012,"IOWA, NORTHWEST, CLAY",19,10,041,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","125,100","125,500","6,262,000",50.1
2012,"IOWA, NORTHWEST, DICKINSON",19,10,059,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","80,100","80,300","3,864,000",48.2
2012,"IOWA, NORTHWEST, EMMET",19,10,063,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","88,700","89,000","4,126,000",46.5
2012,"IOWA, NORTHWEST, LYON",19,10,119,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","123,600","124,000","6,400,000",51.8
2012,"IOWA, NORTHWEST, O BRIEN",19,10,141,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","138,100","138,500","6,969,000",50.5
2012,"IOWA, NORTHWEST, OSCEOLA",19,10,143,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","95,400","95,700","4,804,000",50.4
2012,"IOWA, NORTHWEST, PALO ALTO",19,10,147,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","117,100","117,500","5,755,000",49.1
2012,"IOWA, NORTHWEST, PLYMOUTH",19,10,149,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","190,900","191,500","7,028,000",36.8
2012,"IOWA, NORTHWEST, POCAHONTAS",19,10,151,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","140,000","140,500","6,427,000",45.9
2012,"IOWA, NORTHWEST, SIOUX",19,10,167,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","151,800","152,500","7,323,000",48.2
2012,"IOWA, SOUTH CENTRAL, APPANOOSE",19,80,007,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","49,600","50,100","1,220,000",24.6
2012,"IOWA, SOUTH CENTRAL, CLARKE",19,80,039,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","42,600","42,900","1,672,000",39.2
2012,"IOWA, SOUTH CENTRAL, DECATUR",19,80,053,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","44,900","45,100","1,516,000",33.8
