YEAR,LOCATION,"STATE ANSI","ASD CODE","COUNTY ANSI","REFERENCE PERIOD",COMMODITY,"WEEK ENDING","PROGRESS in PCT PLANTED","PROGRESS, 5 YEAR AVG in PCT PLANTED","PROGRESS, PREVIOUS YEAR in PCT PLANTED","PROGRESS in PCT EMERGED","PROGRESS, 5 YEAR AVG in PCT EMERGED","PROGRESS, PREVIOUS YEAR in PCT EMERGED","PROGRESS in PCT BLOOMING","PROGRESS, 5 YEAR AVG in PCT BLOOMING","PROGRESS, PREVIOUS YEAR in PCT BLOOMING","PROGRESS in PCT SETTING PODS","PROGRESS, 5 YEAR AVG in PCT SETTING PODS","PROGRESS, PREVIOUS YEAR in PCT SETTING PODS","PROGRESS in PCT COLORING","PROGRESS, 5 YEAR AVG in PCT COLORING","PROGRESS, PREVIOUS YEAR in PCT COLORING","PROGRESS in PCT DROPPING LEAVES","PROGRESS, 5 YEAR AVG in PCT DROPPING LEAVES","PROGRESS, PREVIOUS YEAR in PCT DROPPING LEAVES","PROGRESS in PCT HARVESTED","PROGRESS, 5 YEAR AVG in PCT HARVESTED","PROGRESS, PREVIOUS YEAR in PCT HARVESTED","PROGRESS in PCT MATURE","PROGRESS, PREVIOUS YEAR in PCT MATURE"
1999,MISSISSIPPI,28,"  ","   ","WEEK #33",SOYBEANS,1999-08-22," "," "," "," "," "," "," "," "," ",100,88," "," "," "," ",34,11," "," "," "," "," "," "
1999,MISSISSIPPI,28,"  ","   ","WEEK #34",SOYBEANS,1999-08-29," "," "," "," "," "," "," "," "," ",100,93," "," "," "," ",51,17," "," "," "," "," "," "
1999,MISSISSIPPI,28,"  ","   ","WEEK #35",SOYBEANS,1999-09-05," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",55,28," "," "," "," "," "," "
1999,MISSISSIPPI,28,"  ","   ","WEEK #36",SOYBEANS,1999-09-12," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",67,41," ",27,12," "," "," "
1999,MISSISSIPPI,28,"  ","   ","WEEK #37",SOYBEANS,1999-09-19," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",78,54," ",42,23," "," "," "
1999,MISSISSIPPI,28,"  ","   ","WEEK #38",SOYBEANS,1999-09-26," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",86,66," ",48,33," "," "," "
1999,MISSISSIPPI,28,"  ","   ","WEEK #39",SOYBEANS,1999-10-03," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",93,77," ",62,41," "," "," "
1999,MISSISSIPPI,28,"  ","   ","WEEK #40",SOYBEANS,1999-10-10," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",98,84," ",68,52," "," "," "
1999,MISSISSIPPI,28,"  ","   ","WEEK #41",SOYBEANS,1999-10-17," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",100,91," ",82,64," "," "," "
1999,MISSISSIPPI,28,"  ","   ","WEEK #42",SOYBEANS,1999-10-24," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",90,73," "," "," "
1999,MISSISSIPPI,28,"  ","   ","WEEK #43",SOYBEANS,1999-10-31," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",94,81," "," "," "
1999,MISSISSIPPI,28,"  ","   ","WEEK #44",SOYBEANS,1999-11-07," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",97,88," "," "," "
1999,MISSISSIPPI,28,"  ","   ","WEEK #45",SOYBEANS,1999-11-14," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",98,92," "," "," "
2000,ILLINOIS,17,"  ","   ","WEEK #17",SOYBEANS,2000-04-30,6,2," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2000,ILLINOIS,17,"  ","   ","WEEK #18",SOYBEANS,2000-05-07,36,7," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2000,ILLINOIS,17,"  ","   ","WEEK #19",SOYBEANS,2000-05-14,67,17," ",28," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2000,ILLINOIS,17,"  ","   ","WEEK #20",SOYBEANS,2000-05-21,84,33," ",56," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2000,ILLINOIS,17,"  ","   ","WEEK #21",SOYBEANS,2000-05-28,97,51," ",78," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2000,ILLINOIS,17,"  ","   ","WEEK #22",SOYBEANS,2000-06-04,98,61," ",89," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2000,ILLINOIS,17,"  ","   ","WEEK #23",SOYBEANS,2000-06-11,98,74," ",93," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2000,ILLINOIS,17,"  ","   ","WEEK #24",SOYBEANS,2000-06-18," "," "," ",98," "," ",2,0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2000,ILLINOIS,17,"  ","   ","WEEK #25",SOYBEANS,2000-06-25," "," "," ",98," "," ",10,2," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2000,ILLINOIS,17,"  ","   ","WEEK #26",SOYBEANS,2000-07-02," "," "," "," "," "," ",25,6," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2000,ILLINOIS,17,"  ","   ","WEEK #27",SOYBEANS,2000-07-09," "," "," "," "," "," ",44,16," ",6,1," "," "," "," "," "," "," "," "," "," "," "," "
2000,ILLINOIS,17,"  ","   ","WEEK #28",SOYBEANS,2000-07-16," "," "," "," "," "," ",66,32," ",14,4," "," "," "," "," "," "," "," "," "," "," "," "
2000,ILLINOIS,17,"  ","   ","WEEK #29",SOYBEANS,2000-07-23," "," "," "," "," "," ",83,51," ",35,11," "," "," "," "," "," "," "," "," "," "," "," "
2000,ILLINOIS,17,"  ","   ","WEEK #30",SOYBEANS,2000-07-30," "," "," "," "," "," ",91,70," ",63,25," "," "," "," "," "," "," "," "," "," "," "," "
2000,ILLINOIS,17,"  ","   ","WEEK #31",SOYBEANS,2000-08-06," "," "," "," "," "," ",97,84," ",82,44," "," "," "," "," "," "," "," "," "," "," "," "
2000,ILLINOIS,17,"  ","   ","WEEK #32",SOYBEANS,2000-08-13," "," "," "," "," "," ",99,91," ",91,65," "," "," "," "," "," "," "," "," "," "," "," "
2000,ILLINOIS,17,"  ","   ","WEEK #33",SOYBEANS,2000-08-20," "," "," "," "," "," "," "," "," ",94,81," "," "," "," ",1,0," "," "," "," "," "," "
2000,ILLINOIS,17,"  ","   ","WEEK #34",SOYBEANS,2000-08-27," "," "," "," "," "," "," "," "," ",97,89," "," "," "," ",2,0," "," "," "," "," "," "
2000,ILLINOIS,17,"  ","   ","WEEK #35",SOYBEANS,2000-09-03," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",12,2," "," "," "," "," "," "
2000,ILLINOIS,17,"  ","   ","WEEK #36",SOYBEANS,2000-09-10," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",33,12," ",1,0," "," "," "
2000,ILLINOIS,17,"  ","   ","WEEK #37",SOYBEANS,2000-09-17," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",62,31," ",4,2," "," "," "
2000,ILLINOIS,17,"  ","   ","WEEK #38",SOYBEANS,2000-09-24," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",83,56," ",19,7," "," "," "
2000,ILLINOIS,17,"  ","   ","WEEK #39",SOYBEANS,2000-10-01," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",92,78," ",30,23," "," "," "
2000,ILLINOIS,17,"  ","   ","WEEK #40",SOYBEANS,2000-10-08," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",97,90," ",53,46," "," "," "
2000,ILLINOIS,17,"  ","   ","WEEK #41",SOYBEANS,2000-10-15," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",75,67," "," "," "
2000,ILLINOIS,17,"  ","   ","WEEK #42",SOYBEANS,2000-10-22," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",87,83," "," "," "
2000,ILLINOIS,17,"  ","   ","WEEK #43",SOYBEANS,2000-10-29," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",95,92," "," "," "
2000,ILLINOIS,17,"  ","   ","WEEK #44",SOYBEANS,2000-11-05," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",98,96," "," "," "
2000,IOWA,19,"  ","   ","WEEK #17",SOYBEANS,2000-04-30,9,1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2000,IOWA,19,"  ","   ","WEEK #18",SOYBEANS,2000-05-07,56,6," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2000,IOWA,19,"  ","   ","WEEK #19",SOYBEANS,2000-05-14,84,21," ",35,5," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2000,IOWA,19,"  ","   ","WEEK #20",SOYBEANS,2000-05-21,96,44," ",64,11," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2000,IOWA,19,"  ","   ","WEEK #21",SOYBEANS,2000-05-28,98,68," ",87,26," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2000,IOWA,19,"  ","   ","WEEK #22",SOYBEANS,2000-06-04,100,80," ",95,49," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2000,IOWA,19,"  ","   ","WEEK #23",SOYBEANS,2000-06-11,100,89," ",99,74," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2000,IOWA,19,"  ","   ","WEEK #24",SOYBEANS,2000-06-18," "," "," ",100,87," ",0,0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2000,IOWA,19,"  ","   ","WEEK #25",SOYBEANS,2000-06-25," "," "," ",100,95," ",12,2," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2000,IOWA,19,"  ","   ","WEEK #26",SOYBEANS,2000-07-02," "," "," "," "," "," ",32,8," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2000,IOWA,19,"  ","   ","WEEK #27",SOYBEANS,2000-07-09," "," "," "," "," "," ",54,23," ",7,2," "," "," "," "," "," "," "," "," "," "," "," "
2000,IOWA,19,"  ","   ","WEEK #28",SOYBEANS,2000-07-16," "," "," "," "," "," ",82,45," ",21,6," "," "," "," "," "," "," "," "," "," "," "," "
2000,IOWA,19,"  ","   ","WEEK #29",SOYBEANS,2000-07-23," "," "," "," "," "," ",92,71," ",46,21," "," "," "," "," "," "," "," "," "," "," "," "
2000,IOWA,19,"  ","   ","WEEK #30",SOYBEANS,2000-07-30," "," "," "," "," "," ",96,86," ",77,42," "," "," "," "," "," "," "," "," "," "," "," "
2000,IOWA,19,"  ","   ","WEEK #31",SOYBEANS,2000-08-06," "," "," "," "," "," ",99,93," ",90,65," "," "," "," "," "," "," "," "," "," "," "," "
2000,IOWA,19,"  ","   ","WEEK #32",SOYBEANS,2000-08-13," "," "," "," "," "," ",100,97," ",96,83," "," "," "," "," "," "," "," "," "," "," "," "
2000,IOWA,19,"  ","   ","WEEK #33",SOYBEANS,2000-08-20," "," "," "," "," "," "," "," "," ",99,94," "," "," "," ",0,0," "," "," "," "," "," "
2000,IOWA,19,"  ","   ","WEEK #34",SOYBEANS,2000-08-27," "," "," "," "," "," "," "," "," ",100,98," "," "," "," ",2,0," "," "," "," "," "," "
2000,IOWA,19,"  ","   ","WEEK #35",SOYBEANS,2000-09-03," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",9,1," "," "," "," "," "," "
2000,IOWA,19,"  ","   ","WEEK #36",SOYBEANS,2000-09-10," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",39,10," ",0,0," "," "," "
2000,IOWA,19,"  ","   ","WEEK #37",SOYBEANS,2000-09-17," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",82,32," ",7,1," "," "," "
2000,IOWA,19,"  ","   ","WEEK #38",SOYBEANS,2000-09-24," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",95,63," ",23,6," "," "," "
2000,IOWA,19,"  ","   ","WEEK #39",SOYBEANS,2000-10-01," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",99,87," ",49,23," "," "," "
2000,IOWA,19,"  ","   ","WEEK #40",SOYBEANS,2000-10-08," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",100,96," ",76,50," "," "," "
2000,IOWA,19,"  ","   ","WEEK #41",SOYBEANS,2000-10-15," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",91,77," "," "," "
2000,IOWA,19,"  ","   ","WEEK #42",SOYBEANS,2000-10-22," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",98,92," "," "," "
2000,IOWA,19,"  ","   ","WEEK #43",SOYBEANS,2000-10-29," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",99,97," "," "," "
2000,IOWA,19,"  ","   ","WEEK #44",SOYBEANS,2000-11-05," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",99,99," "," "," "
2000,MISSISSIPPI,28,"  ","   ","WEEK #17",SOYBEANS,2000-04-30,24,24," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2000,MISSISSIPPI,28,"  ","   ","WEEK #18",SOYBEANS,2000-05-07,47,33," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2000,MISSISSIPPI,28,"  ","   ","WEEK #19",SOYBEANS,2000-05-14,60,52," ",46,36," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2000,MISSISSIPPI,28,"  ","   ","WEEK #20",SOYBEANS,2000-05-21,77,69," ",58,51," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2000,MISSISSIPPI,28,"  ","   ","WEEK #21",SOYBEANS,2000-05-28,85,79," ",77,65," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2000,MISSISSIPPI,28,"  ","   ","WEEK #22",SOYBEANS,2000-06-04,91,85," ",83,76," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2000,MISSISSIPPI,28,"  ","   ","WEEK #23",SOYBEANS,2000-06-11,95,88," ",89,81," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2000,MISSISSIPPI,28,"  ","   ","WEEK #24",SOYBEANS,2000-06-18," "," "," ",96,86," ",30,15," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2000,MISSISSIPPI,28,"  ","   ","WEEK #25",SOYBEANS,2000-06-25," "," "," ",99,90," ",43,28," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2000,MISSISSIPPI,28,"  ","   ","WEEK #26",SOYBEANS,2000-07-02," "," "," "," "," "," ",61,42," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2000,MISSISSIPPI,28,"  ","   ","WEEK #27",SOYBEANS,2000-07-09," "," "," "," "," "," ",71,56," ",44,23," "," "," "," "," "," "," "," "," "," "," "," "
2000,MISSISSIPPI,28,"  ","   ","WEEK #28",SOYBEANS,2000-07-16," "," "," "," "," "," ",81,67," ",60,35," "," "," "," "," "," "," "," "," "," "," "," "
2000,MISSISSIPPI,28,"  ","   ","WEEK #29",SOYBEANS,2000-07-23," "," "," "," "," "," ",89,74," ",73,49," "," "," "," "," "," "," "," "," "," "," "," "
2000,MISSISSIPPI,28,"  ","   ","WEEK #30",SOYBEANS,2000-07-30," "," "," "," "," "," ",95,84," ",83,61," "," "," "," "," "," "," "," "," "," "," "," "
2000,MISSISSIPPI,28,"  ","   ","WEEK #31",SOYBEANS,2000-08-06," "," "," "," "," "," ",98,90," ",90,70," "," "," "," "," "," "," "," "," "," "," "," "
2000,MISSISSIPPI,28,"  ","   ","WEEK #32",SOYBEANS,2000-08-13," "," "," "," "," "," ",100,95," ",95,85," "," "," "," "," "," "," "," "," "," "," "," "
2000,MISSISSIPPI,28,"  ","   ","WEEK #33",SOYBEANS,2000-08-20," "," "," "," "," "," "," "," "," ",98,91," "," "," "," ",23,15," "," "," "," "," "," "
2000,MISSISSIPPI,28,"  ","   ","WEEK #34",SOYBEANS,2000-08-27," "," "," "," "," "," "," "," "," ",100,94," "," "," "," ",37,23," "," "," "," "," "," "
2000,MISSISSIPPI,28,"  ","   ","WEEK #35",SOYBEANS,2000-09-03," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",55,32," "," "," "," "," "," "
2000,MISSISSIPPI,28,"  ","   ","WEEK #36",SOYBEANS,2000-09-10," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",70,45," ",34,15," "," "," "
2000,MISSISSIPPI,28,"  ","   ","WEEK #37",SOYBEANS,2000-09-17," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",81,57," ",43,25," "," "," "
2000,MISSISSIPPI,28,"  ","   ","WEEK #38",SOYBEANS,2000-09-24," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",86,68," ",51,36," "," "," "
2000,MISSISSIPPI,28,"  ","   ","WEEK #39",SOYBEANS,2000-10-01," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",92,79," ",62,45," "," "," "
2000,MISSISSIPPI,28,"  ","   ","WEEK #40",SOYBEANS,2000-10-08," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",94,85," ",70,54," "," "," "
2000,MISSISSIPPI,28,"  ","   ","WEEK #41",SOYBEANS,2000-10-15," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",81,67," "," "," "
2000,MISSISSIPPI,28,"  ","   ","WEEK #42",SOYBEANS,2000-10-22," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",89,78," "," "," "
2000,MISSISSIPPI,28,"  ","   ","WEEK #43",SOYBEANS,2000-10-29," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",94,85," "," "," "
2000,MISSISSIPPI,28,"  ","   ","WEEK #44",SOYBEANS,2000-11-05," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",97,91," "," "," "
2001,ILLINOIS,17,"  ","   ","WEEK #18",SOYBEANS,2001-05-06,34,12," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2001,ILLINOIS,17,"  ","   ","WEEK #19",SOYBEANS,2001-05-13,71,27," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2001,ILLINOIS,17,"  ","   ","WEEK #20",SOYBEANS,2001-05-20,81,46," ",51," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2001,ILLINOIS,17,"  ","   ","WEEK #21",SOYBEANS,2001-05-27,86,67," ",71," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2001,ILLINOIS,17,"  ","   ","WEEK #22",SOYBEANS,2001-06-03,91,76," ",81," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2001,ILLINOIS,17,"  ","   ","WEEK #23",SOYBEANS,2001-06-10,92,83," ",86," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2001,ILLINOIS,17,"  ","   ","WEEK #24",SOYBEANS,2001-06-17,97,88," ",92," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2001,ILLINOIS,17,"  ","   ","WEEK #25",SOYBEANS,2001-06-24,99,93," ",96," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2001,ILLINOIS,17,"  ","   ","WEEK #26",SOYBEANS,2001-07-01," "," "," ",99," "," ",20,9," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2001,ILLINOIS,17,"  ","   ","WEEK #27",SOYBEANS,2001-07-08," "," "," "," "," "," ",32,21," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2001,ILLINOIS,17,"  ","   ","WEEK #28",SOYBEANS,2001-07-15," "," "," "," "," "," ",56,39," ",12,6," "," "," "," "," "," "," "," "," "," "," "," "
2001,ILLINOIS,17,"  ","   ","WEEK #29",SOYBEANS,2001-07-22," "," "," "," "," "," ",80,58," ",29,15," "," "," "," "," "," "," "," "," "," "," "," "
2001,ILLINOIS,17,"  ","   ","WEEK #30",SOYBEANS,2001-07-29," "," "," "," "," "," ",91,76," ",55,33," "," "," "," "," "," "," "," "," "," "," "," "
2001,ILLINOIS,17,"  ","   ","WEEK #31",SOYBEANS,2001-08-05," "," "," "," "," "," ",95,87," ",71,54," "," "," "," "," "," "," "," "," "," "," "," "
2001,ILLINOIS,17,"  ","   ","WEEK #32",SOYBEANS,2001-08-12," "," "," "," "," "," ",98,92," ",88,72," "," "," "," "," "," "," "," "," "," "," "," "
2001,ILLINOIS,17,"  ","   ","WEEK #33",SOYBEANS,2001-08-19," "," "," "," "," "," "," "," "," ",94,84," "," "," "," "," "," "," "," "," "," "," "," "
2001,ILLINOIS,17,"  ","   ","WEEK #34",SOYBEANS,2001-08-26," "," "," "," "," "," "," "," "," ",96,90," "," "," "," ",1,1," "," "," "," "," "," "
2001,ILLINOIS,17,"  ","   ","WEEK #35",SOYBEANS,2001-09-02," "," "," "," "," "," "," "," "," ",99,95," "," "," "," ",8,4," "," "," "," "," "," "
2001,ILLINOIS,17,"  ","   ","WEEK #36",SOYBEANS,2001-09-09," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",28,15," "," "," "," "," "," "
2001,ILLINOIS,17,"  ","   ","WEEK #37",SOYBEANS,2001-09-16," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",50,35," ",4,2," "," "," "
2001,ILLINOIS,17,"  ","   ","WEEK #38",SOYBEANS,2001-09-23," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",71,59," ",11,9," "," "," "
2001,ILLINOIS,17,"  ","   ","WEEK #39",SOYBEANS,2001-09-30," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",87,77," ",28,21," "," "," "
2001,ILLINOIS,17,"  ","   ","WEEK #40",SOYBEANS,2001-10-07," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",97,90," ",52,42," "," "," "
2001,ILLINOIS,17,"  ","   ","WEEK #41",SOYBEANS,2001-10-14," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",99,97," ",65,63," "," "," "
2001,ILLINOIS,17,"  ","   ","WEEK #42",SOYBEANS,2001-10-21," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",71,80," "," "," "
2001,ILLINOIS,17,"  ","   ","WEEK #43",SOYBEANS,2001-10-28," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",82,90," "," "," "
2001,ILLINOIS,17,"  ","   ","WEEK #44",SOYBEANS,2001-11-04," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",93,95," "," "," "
2001,ILLINOIS,17,"  ","   ","WEEK #45",SOYBEANS,2001-11-11," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",98,98," "," "," "
2001,IOWA,19,"  ","   ","WEEK #18",SOYBEANS,2001-05-06,5,15," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2001,IOWA,19,"  ","   ","WEEK #19",SOYBEANS,2001-05-13,13,33," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2001,IOWA,19,"  ","   ","WEEK #20",SOYBEANS,2001-05-20,47,56," ",8,22," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2001,IOWA,19,"  ","   ","WEEK #21",SOYBEANS,2001-05-27,60,77," ",22,39," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2001,IOWA,19,"  ","   ","WEEK #22",SOYBEANS,2001-06-03,73,86," ",44,61," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2001,IOWA,19,"  ","   ","WEEK #23",SOYBEANS,2001-06-10,81,93," ",58,82," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2001,IOWA,19,"  ","   ","WEEK #24",SOYBEANS,2001-06-17,91,97," ",77,91," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2001,IOWA,19,"  ","   ","WEEK #25",SOYBEANS,2001-06-24,95,99," ",88,97," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2001,IOWA,19,"  ","   ","WEEK #26",SOYBEANS,2001-07-01," "," "," ",95,99," ",6,12," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2001,IOWA,19,"  ","   ","WEEK #27",SOYBEANS,2001-07-08," "," "," "," "," "," ",18,28," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2001,IOWA,19,"  ","   ","WEEK #28",SOYBEANS,2001-07-15," "," "," "," "," "," ",40,51," ",3,9," "," "," "," "," "," "," "," "," "," "," "," "
2001,IOWA,19,"  ","   ","WEEK #29",SOYBEANS,2001-07-22," "," "," "," "," "," ",56,74," ",14,25," "," "," "," "," "," "," "," "," "," "," "," "
2001,IOWA,19,"  ","   ","WEEK #30",SOYBEANS,2001-07-29," "," "," "," "," "," ",77,88," ",33,48," "," "," "," "," "," "," "," "," "," "," "," "
2001,IOWA,19,"  ","   ","WEEK #31",SOYBEANS,2001-08-05," "," "," "," "," "," ",89,95," ",54,69," "," "," "," "," "," "," "," "," "," "," "," "
2001,IOWA,19,"  ","   ","WEEK #32",SOYBEANS,2001-08-12," "," "," "," "," "," ",96,98," ",76,85," "," "," "," "," "," "," "," "," "," "," "," "
2001,IOWA,19,"  ","   ","WEEK #33",SOYBEANS,2001-08-19," "," "," "," "," "," "," "," "," ",90,95," "," "," "," "," "," "," "," "," "," "," "," "
2001,IOWA,19,"  ","   ","WEEK #34",SOYBEANS,2001-08-26," "," "," "," "," "," "," "," "," ",96,99," "," "," "," ",0,0," "," "," "," "," "," "
2001,IOWA,19,"  ","   ","WEEK #35",SOYBEANS,2001-09-02," "," "," "," "," "," "," "," "," ",98,99," "," "," "," ",1,3," "," "," "," "," "," "
2001,IOWA,19,"  ","   ","WEEK #36",SOYBEANS,2001-09-09," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",5,14," "," "," "," "," "," "
2001,IOWA,19,"  ","   ","WEEK #37",SOYBEANS,2001-09-16," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",14,38," ",0,2," "," "," "
2001,IOWA,19,"  ","   ","WEEK #38",SOYBEANS,2001-09-23," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",32,66," ",1,9," "," "," "
2001,IOWA,19,"  ","   ","WEEK #39",SOYBEANS,2001-09-30," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",59,87," ",6,26," "," "," "
2001,IOWA,19,"  ","   ","WEEK #40",SOYBEANS,2001-10-07," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",83,96," ",34,55," "," "," "
2001,IOWA,19,"  ","   ","WEEK #41",SOYBEANS,2001-10-14," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",96,99," ",56,79," "," "," "
2001,IOWA,19,"  ","   ","WEEK #42",SOYBEANS,2001-10-21," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",78,92," "," "," "
2001,IOWA,19,"  ","   ","WEEK #43",SOYBEANS,2001-10-28," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",88,97," "," "," "
2001,IOWA,19,"  ","   ","WEEK #44",SOYBEANS,2001-11-04," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",95,98," "," "," "
