LOCATION,YEAR,MONTH,Precipitation,Anomaly
NEBRASKA,2010,08,2.85,0.01
NEBRASKA,2010,09,2.04,-0.09
NEBRASKA,2010,10,0.92,-1.07
NEBRASKA,2010,11,0.67,-0.09
NEBRASKA,2010,12,0.37,-0.38
NEBRASKA,2011,01,0.93,0.48
NEBRASKA,2011,02,0.64,-0.08
NEBRASKA,2011,03,0.88,-0.29
NEBRASKA,2011,04,2.8,0.04
NEBRASKA,2011,05,5.43,1.67
NEBRASKA,2011,06,3.99,0.26
NEBRASKA,2011,07,3.71,0.92
NEBRASKA,2011,08,3.56,0.72
NEBRASKA,2011,09,0.88,-1.25
NEBRASKA,2011,10,1.92,-0.07
NEBRASKA,2011,11,0.48,-0.28
NEBRASKA,2011,12,0.59,-0.16
NEBRASKA,2012,01,0.16,-0.29
NEBRASKA,2012,02,1.34,0.62
NEBRASKA,2012,03,0.57,-0.6
NEBRASKA,2012,04,3.13,0.37
NEBRASKA,2012,05,2.04,-1.72
NEBRASKA,2012,06,1.65,-2.08
NEBRASKA,2012,07,1.03,-1.76
NEBRASKA,2012,08,1.06,-1.78
NEBRASKA,2012,09,0.49,-1.64
NEBRASKA,2012,10,0.88,-1.11
NEBRASKA,2012,11,0.29,-0.47
NEBRASKA,2012,12,0.72,-0.03
NEBRASKA,2013,01,0.32,-0.13
NEBRASKA,2013,02,0.83,0.11
NEBRASKA,2013,03,0.95,-0.22
NEBRASKA,2013,04,2.77,0.01
NEBRASKA,2013,05,4.86,1.1
NEBRASKA,2013,06,2.43,-1.3
NEBRASKA,2013,07,2.11,-0.68
NEBRASKA,2013,08,3.0,0.16
NEBRASKA,2013,09,2.32,0.19
NEBRASKA,2013,10,2.8,0.81
NEBRASKA,2013,11,0.78,0.02
NEBRASKA,2013,12,0.27,-0.48
NEBRASKA,2014,01,0.22,-0.23
NEBRASKA,2014,02,0.64,-0.08
NEBRASKA,2014,03,0.5,-0.67
NEBRASKA,2014,04,1.99,-0.77
NEBRASKA,2014,05,2.63,-1.13
NEBRASKA,2014,06,7.23,3.5
NEBRASKA,2014,07,1.72,-1.07
NEBRASKA,2014,08,4.7,1.86
NEBRASKA,2014,09,2.57,0.44
NEBRASKA,2014,10,1.34,-0.65
NEBRASKA,2014,11,0.32,-0.44
NEBRASKA,2014,12,1.12,0.37
NEBRASKA,2015,01,0.21,-0.24
NEBRASKA,2015,02,0.68,-0.04
NEBRASKA,2015,03,0.24,-0.93
NEBRASKA,2015,04,2.64,-0.12
NEBRASKA,2015,05,5.89,2.13
NEBRASKA,2015,06,4.73,1.0
NEBRASKA,2015,07,3.33,0.54
NEBRASKA,2015,08,2.83,-0.01
NEBRASKA,2015,09,2.54,0.41
NEBRASKA,2015,10,1.43,-0.56
NEBRASKA,2015,11,1.95,1.19
NEBRASKA,2015,12,1.6,0.85
NEBRASKA,2016,01,0.4,-0.05
NEBRASKA,2016,02,0.79,0.07
NEBRASKA,2016,03,1.16,-0.01
NEBRASKA,2016,04,5.2,2.44
NEBRASKA,2016,05,4.39,0.63
NEBRASKA,2016,06,2.2,-1.53
NEBRASKA,2016,07,3.55,0.76
NEBRASKA,2016,08,2.57,-0.27
NEBRASKA,2016,09,2.21,0.08
NEBRASKA,2016,10,1.16,-0.83
NEBRASKA,2016,11,0.86,0.1
NEBRASKA,2016,12,0.82,0.07
NEBRASKA,2017,01,1.01,0.56
NEBRASKA,2017,02,0.72,0.0
NEBRASKA,2017,03,1.55,0.38
NEBRASKA,2017,04,2.56,-0.2
NEBRASKA,2017,05,4.71,0.95
NEBRASKA,2017,06,1.53,-2.2
NEBRASKA,2017,07,2.64,-0.15
NEBRASKA,2017,08,4.31,1.47
NEBRASKA,2017,09,2.72,0.59
NEBRASKA,2017,10,2.96,0.97
NEBRASKA,2017,11,0.23,-0.53
NEBRASKA,2017,12,0.4,-0.35
NEBRASKA,2018,01,0.72,0.27
NEBRASKA,2018,02,0.67,-0.05
NEBRASKA,2018,03,1.14,-0.03
NEBRASKA,2018,04,1.55,-1.21
NEBRASKA,2018,05,4.66,0.9
NEBRASKA,2018,06,5.26,1.53
NEBRASKA,2018,07,4.66,1.87
NEBRASKA,2018,08,2.44,-0.4
NEBRASKA,2018,09,2.74,0.61
NEBRASKA,2018,10,2.54,0.55
NEBRASKA,2018,11,0.86,0.1
NEBRASKA,2018,12,1.97,1.22
NEBRASKA,2019,01,0.25,-0.2
NEVADA,1996,01,1.75,0.65
NEVADA,1996,02,1.44,0.43
NEVADA,1996,03,1.21,0.3
NEVADA,1996,04,0.6,-0.42
NEVADA,1996,05,1.41,0.51
NEVADA,1996,06,0.33,-0.04
NEVADA,1996,07,0.53,-0.01
NEVADA,1996,08,0.11,-0.43
NEVADA,1996,09,0.27,-0.22
NEVADA,1996,10,0.88,-0.03
NEVADA,1996,11,1.39,0.61
NEVADA,1996,12,2.27,1.06
NEVADA,1997,01,2.15,1.05
NEVADA,1997,02,0.48,-0.53
NEVADA,1997,03,0.25,-0.66
NEVADA,1997,04,0.81,-0.21
NEVADA,1997,05,0.39,-0.51
NEVADA,1997,06,1.75,1.38
NEVADA,1997,07,0.65,0.11
NEVADA,1997,08,0.35,-0.19
NEVADA,1997,09,1.31,0.82
NEVADA,1997,10,0.47,-0.44
NEVADA,1997,11,0.88,0.1
NEVADA,1997,12,0.52,-0.69
NEVADA,1998,01,1.3,0.2
NEVADA,1998,02,2.94,1.93
NEVADA,1998,03,1.72,0.81
NEVADA,1998,04,1.19,0.17
NEVADA,1998,05,2.52,1.62
NEVADA,1998,06,1.78,1.41
NEVADA,1998,07,0.87,0.33
NEVADA,1998,08,0.28,-0.26
NEVADA,1998,09,1.89,1.4
NEVADA,1998,10,1.13,0.22
NEVADA,1998,11,0.87,0.09
NEVADA,1998,12,0.42,-0.79
NEVADA,1999,01,1.3,0.2
NEVADA,1999,02,0.75,-0.26
NEVADA,1999,03,0.39,-0.52
NEVADA,1999,04,1.63,0.61
NEVADA,1999,05,0.74,-0.16
NEVADA,1999,06,1.0,0.63
NEVADA,1999,07,0.52,-0.02
NEVADA,1999,08,0.56,0.02
NEVADA,1999,09,0.27,-0.22
NEVADA,1999,10,0.15,-0.76
NEVADA,1999,11,0.23,-0.55
NEVADA,1999,12,0.2,-1.01
NEVADA,2000,01,1.43,0.33
NEVADA,2000,02,2.28,1.27
NEVADA,2000,03,0.97,0.06
NEVADA,2000,04,0.69,-0.33
NEVADA,2000,05,1.06,0.16
NEVADA,2000,06,0.25,-0.12
NEVADA,2000,07,0.04,-0.5
NEVADA,2000,08,1.03,0.49
NEVADA,2000,09,0.33,-0.16
NEVADA,2000,10,1.65,0.74
NEVADA,2000,11,0.39,-0.39
NEVADA,2000,12,0.36,-0.85
NEVADA,2001,01,1.14,0.04
NEVADA,2001,02,1.09,0.08
NEVADA,2001,03,1.0,0.09
NEVADA,2001,04,1.19,0.17
NEVADA,2001,05,0.16,-0.74
NEVADA,2001,06,0.13,-0.24
NEVADA,2001,07,0.81,0.27
NEVADA,2001,08,0.27,-0.27
NEVADA,2001,09,0.25,-0.24
NEVADA,2001,10,0.28,-0.63
NEVADA,2001,11,1.24,0.46
NEVADA,2001,12,1.37,0.16
NEVADA,2002,01,0.67,-0.43
NEVADA,2002,02,0.57,-0.44
NEVADA,2002,03,0.53,-0.38
NEVADA,2002,04,0.86,-0.16
NEVADA,2002,05,0.4,-0.5
NEVADA,2002,06,0.26,-0.11
NEVADA,2002,07,0.31,-0.23
NEVADA,2002,08,0.06,-0.48
NEVADA,2002,09,0.47,-0.02
NEVADA,2002,10,0.36,-0.55
NEVADA,2002,11,0.94,0.16
NEVADA,2002,12,0.81,-0.4
NEVADA,2003,01,0.52,-0.58
NEVADA,2003,02,1.05,0.04
NEVADA,2003,03,0.8,-0.11
NEVADA,2003,04,1.68,0.66
NEVADA,2003,05,0.9,0.0
NEVADA,2003,06,0.1,-0.27
NEVADA,2003,07,0.5,-0.04
NEVADA,2003,08,1.15,0.61
NEVADA,2003,09,0.31,-0.18
NEVADA,2003,10,0.12,-0.79
NEVADA,2003,11,0.98,0.2
NEVADA,2003,12,1.71,0.5
NEVADA,2004,01,0.53,-0.57
NEVADA,2004,02,1.65,0.64
NEVADA,2004,03,0.34,-0.57
NEVADA,2004,04,1.02,0.0
NEVADA,2004,05,0.59,-0.31
NEVADA,2004,06,0.34,-0.03
NEVADA,2004,07,0.54,0.0
NEVADA,2004,08,0.82,0.28
NEVADA,2004,09,0.45,-0.04
NEVADA,2004,10,2.36,1.45
NEVADA,2004,11,1.4,0.62
NEVADA,2004,12,1.31,0.1
NEVADA,2005,01,2.25,1.15
NEVADA,2005,02,1.43,0.42
NEVADA,2005,03,1.26,0.35
NEVADA,2005,04,1.34,0.32
NEVADA,2005,05,1.99,1.09
NEVADA,2005,06,0.51,0.14
NEVADA,2005,07,0.37,-0.17
NEVADA,2005,08,0.59,0.05
NEVADA,2005,09,0.37,-0.12
NEVADA,2005,10,0.86,-0.05
NEVADA,2005,11,0.74,-0.04
NEVADA,2005,12,1.84,0.63
NEVADA,2006,01,1.47,0.37
NEVADA,2006,02,0.79,-0.22
NEVADA,2006,03,1.74,0.83
NEVADA,2006,04,1.77,0.75
NEVADA,2006,05,0.54,-0.36
NEVADA,2006,06,0.29,-0.08
NEVADA,2006,07,0.68,0.14
NEVADA,2006,08,0.06,-0.48
NEVADA,2006,09,0.2,-0.29
NEVADA,2006,10,0.86,-0.05
NEVADA,2006,11,0.61,-0.17
NEVADA,2006,12,0.66,-0.55
NEVADA,2007,01,0.33,-0.77
NEVADA,2007,02,1.01,0.0
NEVADA,2007,03,0.59,-0.32
NEVADA,2007,04,0.9,-0.12
NEVADA,2007,05,0.28,-0.62
NEVADA,2007,06,0.34,-0.03
NEVADA,2007,07,0.39,-0.15
NEVADA,2007,08,0.57,0.03
NEVADA,2007,09,0.87,0.38
NEVADA,2007,10,0.61,-0.3
NEVADA,2007,11,0.32,-0.46
NEVADA,2007,12,1.38,0.17
NEVADA,2008,01,1.48,0.38
NEVADA,2008,02,1.1,0.09
NEVADA,2008,03,0.38,-0.53
NEVADA,2008,04,0.23,-0.79
NEVADA,2008,05,1.01,0.11
NEVADA,2008,06,0.25,-0.12
NEVADA,2008,07,0.32,-0.22
NEVADA,2008,08,0.17,-0.37
NEVADA,2008,09,0.14,-0.35
NEVADA,2008,10,0.37,-0.54
NEVADA,2008,11,1.12,0.34
NEVADA,2008,12,1.12,-0.09
NEVADA,2009,01,0.87,-0.23
NEVADA,2009,02,1.14,0.13
NEVADA,2009,03,0.65,-0.26
NEVADA,2009,04,1.05,0.03
NEVADA,2009,05,0.61,-0.29
NEVADA,2009,06,1.84,1.47
NEVADA,2009,07,0.4,-0.14
NEVADA,2009,08,0.35,-0.19
NEVADA,2009,09,0.14,-0.35
NEVADA,2009,10,0.78,-0.13
NEVADA,2009,11,0.18,-0.6
NEVADA,2009,12,1.21,0.0
NEVADA,2010,01,1.45,0.35
NEVADA,2010,02,1.03,0.02
NEVADA,2010,03,0.94,0.03
NEVADA,2010,04,1.27,0.25
NEVADA,2010,05,1.07,0.17
NEVADA,2010,06,0.2,-0.17
NEVADA,2010,07,0.35,-0.19
NEVADA,2010,08,0.25,-0.29
NEVADA,2010,09,0.26,-0.23
NEVADA,2010,10,2.23,1.32
NEVADA,2010,11,1.19,0.41
NEVADA,2010,12,2.82,1.61
NEVADA,2011,01,0.29,-0.81
NEVADA,2011,02,0.83,-0.18
NEVADA,2011,03,1.57,0.66
NEVADA,2011,04,1.22,0.2
NEVADA,2011,05,1.53,0.63
NEVADA,2011,06,0.55,0.18
NEVADA,2011,07,0.5,-0.04
NEVADA,2011,08,0.23,-0.31
NEVADA,2011,09,0.48,-0.01
NEVADA,2011,10,0.93,0.02
NEVADA,2011,11,0.38,-0.4
NEVADA,2011,12,0.11,-1.1
NEVADA,2012,01,0.95,-0.15
NEVADA,2012,02,0.53,-0.48
NEVADA,2012,03,1.01,0.1
NEVADA,2012,04,0.67,-0.35
NEVADA,2012,05,0.3,-0.6
NEVADA,2012,06,0.09,-0.28
NEVADA,2012,07,0.85,0.31
NEVADA,2012,08,1.0,0.46
NEVADA,2012,09,0.53,0.04
NEVADA,2012,10,0.67,-0.24
NEVADA,2012,11,0.48,-0.3
NEVADA,2012,12,1.81,0.6
NEVADA,2013,01,0.68,-0.42
NEVADA,2013,02,0.38,-0.63
NEVADA,2013,03,0.42,-0.49
NEVADA,2013,04,0.51,-0.51
NEVADA,2013,05,0.7,-0.2
NEVADA,2013,06,0.12,-0.25
NEVADA,2013,07,0.76,0.22
NEVADA,2013,08,0.54,0.0
NEVADA,2013,09,1.39,0.9
NEVADA,2013,10,0.59,-0.32
NEVADA,2013,11,0.74,-0.04
NEVADA,2013,12,0.63,-0.58
NEVADA,2014,01,0.51,-0.59
NEVADA,2014,02,1.2,0.19
NEVADA,2014,03,1.03,0.12
NEVADA,2014,04,0.66,-0.36
NEVADA,2014,05,0.79,-0.11
NEVADA,2014,06,0.12,-0.25
NEVADA,2014,07,0.77,0.23
NEVADA,2014,08,1.49,0.95
NEVADA,2014,09,1.19,0.7
NEVADA,2014,10,0.12,-0.79
NEVADA,2014,11,0.71,-0.07
NEVADA,2014,12,1.33,0.12
NEVADA,2015,01,0.5,-0.6
NEVADA,2015,02,0.58,-0.43
NEVADA,2015,03,0.38,-0.53
NEVADA,2015,04,0.7,-0.32
NEVADA,2015,05,2.11,1.21
NEVADA,2015,06,0.56,0.19
NEVADA,2015,07,1.22,0.68
NEVADA,2015,08,0.49,-0.05
NEVADA,2015,09,0.34,-0.15
NEVADA,2015,10,1.83,0.92
NEVADA,2015,11,1.29,0.51
NEVADA,2015,12,1.34,0.13
NEVADA,2016,01,1.72,0.62
NEVADA,2016,02,0.48,-0.53
NEVADA,2016,03,1.01,0.1
NEVADA,2016,04,1.58,0.56
NEVADA,2016,05,1.0,0.1
NEVADA,2016,06,0.43,0.06
NEVADA,2016,07,0.21,-0.33
NEVADA,2016,08,0.32,-0.22
NEVADA,2016,09,0.6,0.11
NEVADA,2016,10,1.36,0.45
NEVADA,2016,11,0.48,-0.3
NEVADA,2016,12,1.96,0.75
NEVADA,2017,01,2.88,1.78
NEVADA,2017,02,1.56,0.55
NEVADA,2017,03,1.11,0.2
NEVADA,2017,04,1.12,0.1
NEVADA,2017,05,0.53,-0.37
NEVADA,2017,06,0.53,0.16
NEVADA,2017,07,0.61,0.07
NEVADA,2017,08,0.63,0.09
NEVADA,2017,09,0.96,0.47
NEVADA,2017,10,0.17,-0.74
NEVADA,2017,11,0.88,0.1
NEVADA,2017,12,0.19,-1.02
NEVADA,2018,01,0.96,-0.14
NEVADA,2018,02,0.42,-0.59
NEVADA,2018,03,1.62,0.71
NEVADA,2018,04,0.86,-0.16
NEVADA,2018,05,1.48,0.58
NEVADA,2018,06,0.13,-0.24
NEVADA,2018,07,0.7,0.16
NEVADA,2018,08,0.22,-0.32
NEVADA,2018,09,0.04,-0.45
NEVADA,2018,10,1.09,0.18
NEVADA,2018,11,0.81,0.03
NEVADA,2018,12,0.94,-0.27
NEVADA,2019,01,1.32,0.22
NEW HAMPSHIRE,1996,01,5.41,2.44
NEW HAMPSHIRE,1996,02,3.33,0.14
NEW HAMPSHIRE,1996,03,2.28,-1.26
NEW HAMPSHIRE,1996,04,7.03,3.07
NEW HAMPSHIRE,1996,05,5.49,1.25
NEW HAMPSHIRE,1996,06,3.74,-1.28
NEW HAMPSHIRE,1996,07,7.77,3.22
NEW HAMPSHIRE,1996,08,1.05,-3.32
NEW HAMPSHIRE,1996,09,3.81,-0.11
NEW HAMPSHIRE,1996,10,7.99,2.68
NEW HAMPSHIRE,1996,11,2.94,-0.86
NEW HAMPSHIRE,1996,12,6.49,2.03
NEW HAMPSHIRE,1997,01,3.61,0.64
NEW HAMPSHIRE,1997,02,2.44,-0.75
NEW HAMPSHIRE,1997,03,4.2,0.66
NEW HAMPSHIRE,1997,04,4.3,0.34
NEW HAMPSHIRE,1997,05,3.28,-0.96
NEW HAMPSHIRE,1997,06,2.38,-2.64
NEW HAMPSHIRE,1997,07,4.78,0.23
NEW HAMPSHIRE,1997,08,5.05,0.68
NEW HAMPSHIRE,1997,09,2.43,-1.49
NEW HAMPSHIRE,1997,10,1.74,-3.57
NEW HAMPSHIRE,1997,11,6.12,2.32
NEW HAMPSHIRE,1997,12,2.79,-1.67
NEW HAMPSHIRE,1998,01,5.35,2.38
NEW HAMPSHIRE,1998,02,3.33,0.14
NEW HAMPSHIRE,1998,03,4.0,0.46
NEW HAMPSHIRE,1998,04,2.57,-1.39
NEW HAMPSHIRE,1998,05,3.35,-0.89
NEW HAMPSHIRE,1998,06,10.14,5.12
NEW HAMPSHIRE,1998,07,3.63,-0.92
NEW HAMPSHIRE,1998,08,3.21,-1.16
NEW HAMPSHIRE,1998,09,2.78,-1.14
NEW HAMPSHIRE,1998,10,4.39,-0.92
NEW HAMPSHIRE,1998,11,3.1,-0.7
NEW HAMPSHIRE,1998,12,1.72,-2.74
NEW HAMPSHIRE,1999,01,6.43,3.46
NEW HAMPSHIRE,1999,02,1.99,-1.2
NEW HAMPSHIRE,1999,03,5.08,1.54
NEW HAMPSHIRE,1999,04,0.78,-3.18
NEW HAMPSHIRE,1999,05,3.49,-0.75
NEW HAMPSHIRE,1999,06,2.76,-2.26
NEW HAMPSHIRE,1999,07,3.8,-0.75
NEW HAMPSHIRE,1999,08,3.15,-1.22
NEW HAMPSHIRE,1999,09,9.68,5.76
NEW HAMPSHIRE,1999,10,4.02,-1.29
NEW HAMPSHIRE,1999,11,3.1,-0.7
NEW HAMPSHIRE,1999,12,1.9,-2.56
NEW HAMPSHIRE,2000,01,3.89,0.92
NEW HAMPSHIRE,2000,02,3.56,0.37
NEW HAMPSHIRE,2000,03,3.75,0.21
NEW HAMPSHIRE,2000,04,6.4,2.44
NEW HAMPSHIRE,2000,05,4.65,0.41
NEW HAMPSHIRE,2000,06,3.83,-1.19
NEW HAMPSHIRE,2000,07,5.15,0.6
NEW HAMPSHIRE,2000,08,3.12,-1.25
NEW HAMPSHIRE,2000,09,3.08,-0.84
NEW HAMPSHIRE,2000,10,2.98,-2.33
NEW HAMPSHIRE,2000,11,3.8,0.0
NEW HAMPSHIRE,2000,12,4.56,0.1
NEW HAMPSHIRE,2001,01,1.58,-1.39
NEW HAMPSHIRE,2001,02,3.22,0.03
NEW HAMPSHIRE,2001,03,6.06,2.52
NEW HAMPSHIRE,2001,04,1.09,-2.87
NEW HAMPSHIRE,2001,05,1.92,-2.32
NEW HAMPSHIRE,2001,06,4.84,-0.18
NEW HAMPSHIRE,2001,07,3.57,-0.98
NEW HAMPSHIRE,2001,08,1.78,-2.59
NEW HAMPSHIRE,2001,09,4.28,0.36
NEW HAMPSHIRE,2001,10,1.74,-3.57
NEW HAMPSHIRE,2001,11,2.21,-1.59
NEW HAMPSHIRE,2001,12,2.58,-1.88
NEW HAMPSHIRE,2002,01,2.63,-0.34
NEW HAMPSHIRE,2002,02,3.06,-0.13
NEW HAMPSHIRE,2002,03,3.93,0.39
NEW HAMPSHIRE,2002,04,4.53,0.57
NEW HAMPSHIRE,2002,05,4.69,0.45
NEW HAMPSHIRE,2002,06,6.03,1.01
NEW HAMPSHIRE,2002,07,2.13,-2.42
NEW HAMPSHIRE,2002,08,2.04,-2.33
NEW HAMPSHIRE,2002,09,3.84,-0.08
NEW HAMPSHIRE,2002,10,3.64,-1.67
NEW HAMPSHIRE,2002,11,4.84,1.04
NEW HAMPSHIRE,2002,12,3.53,-0.93
NEW HAMPSHIRE,2003,01,2.34,-0.63
NEW HAMPSHIRE,2003,02,2.73,-0.46
NEW HAMPSHIRE,2003,03,3.2,-0.34
NEW HAMPSHIRE,2003,04,2.98,-0.98
NEW HAMPSHIRE,2003,05,4.5,0.26
NEW HAMPSHIRE,2003,06,2.9,-2.12
NEW HAMPSHIRE,2003,07,3.21,-1.34
NEW HAMPSHIRE,2003,08,6.24,1.87
NEW HAMPSHIRE,2003,09,5.34,1.42
NEW HAMPSHIRE,2003,10,6.4,1.09
NEW HAMPSHIRE,2003,11,3.77,-0.03
NEW HAMPSHIRE,2003,12,6.77,2.31
NEW HAMPSHIRE,2004,01,0.93,-2.04
NEW HAMPSHIRE,2004,02,1.34,-1.85
NEW HAMPSHIRE,2004,03,1.8,-1.74
NEW HAMPSHIRE,2004,04,5.6,1.64
NEW HAMPSHIRE,2004,05,5.41,1.17
NEW HAMPSHIRE,2004,06,2.59,-2.43
NEW HAMPSHIRE,2004,07,4.74,0.19
NEW HAMPSHIRE,2004,08,5.81,1.44
NEW HAMPSHIRE,2004,09,4.55,0.63
NEW HAMPSHIRE,2004,10,1.98,-3.33
NEW HAMPSHIRE,2004,11,4.1,0.3
NEW HAMPSHIRE,2004,12,4.39,-0.07
NEW HAMPSHIRE,2005,01,3.15,0.18
NEW HAMPSHIRE,2005,02,2.8,-0.39
NEW HAMPSHIRE,2005,03,3.98,0.44
NEW HAMPSHIRE,2005,04,5.61,1.65
NEW HAMPSHIRE,2005,05,5.16,0.92
NEW HAMPSHIRE,2005,06,5.36,0.34
NEW HAMPSHIRE,2005,07,4.05,-0.5
NEW HAMPSHIRE,2005,08,4.02,-0.35
NEW HAMPSHIRE,2005,09,3.47,-0.45
NEW HAMPSHIRE,2005,10,13.65,8.34
NEW HAMPSHIRE,2005,11,5.63,1.83
NEW HAMPSHIRE,2005,12,4.21,-0.25
NEW HAMPSHIRE,2006,01,4.38,1.41
NEW HAMPSHIRE,2006,02,2.4,-0.79
NEW HAMPSHIRE,2006,03,1.42,-2.12
NEW HAMPSHIRE,2006,04,2.98,-0.98
NEW HAMPSHIRE,2006,05,9.17,4.93
NEW HAMPSHIRE,2006,06,9.2,4.18
NEW HAMPSHIRE,2006,07,5.53,0.98
NEW HAMPSHIRE,2006,08,4.49,0.12
NEW HAMPSHIRE,2006,09,2.51,-1.41
NEW HAMPSHIRE,2006,10,7.85,2.54
NEW HAMPSHIRE,2006,11,4.67,0.87
NEW HAMPSHIRE,2006,12,3.65,-0.81
NEW HAMPSHIRE,2007,01,3.17,0.2
NEW HAMPSHIRE,2007,02,2.08,-1.11
NEW HAMPSHIRE,2007,03,3.54,0.0
NEW HAMPSHIRE,2007,04,7.32,3.36
NEW HAMPSHIRE,2007,05,3.54,-0.7
NEW HAMPSHIRE,2007,06,3.43,-1.59
NEW HAMPSHIRE,2007,07,5.02,0.47
NEW HAMPSHIRE,2007,08,2.73,-1.64
NEW HAMPSHIRE,2007,09,3.37,-0.55
NEW HAMPSHIRE,2007,10,4.97,-0.34
NEW HAMPSHIRE,2007,11,4.43,0.63
NEW HAMPSHIRE,2007,12,4.73,0.27
NEW HAMPSHIRE,2008,01,2.58,-0.39
NEW HAMPSHIRE,2008,02,7.85,4.66
NEW HAMPSHIRE,2008,03,5.17,1.63
NEW HAMPSHIRE,2008,04,3.92,-0.04
NEW HAMPSHIRE,2008,05,1.12,-3.12
NEW HAMPSHIRE,2008,06,6.29,1.27
NEW HAMPSHIRE,2008,07,7.09,2.54
NEW HAMPSHIRE,2008,08,5.81,1.44
NEW HAMPSHIRE,2008,09,6.51,2.59
NEW HAMPSHIRE,2008,10,3.85,-1.46
NEW HAMPSHIRE,2008,11,4.44,0.64
NEW HAMPSHIRE,2008,12,6.15,1.69
NEW HAMPSHIRE,2009,01,3.04,0.07
NEW HAMPSHIRE,2009,02,2.37,-0.82
NEW HAMPSHIRE,2009,03,2.84,-0.7
NEW HAMPSHIRE,2009,04,3.5,-0.46
NEW HAMPSHIRE,2009,05,4.7,0.46
NEW HAMPSHIRE,2009,06,6.24,1.22
NEW HAMPSHIRE,2009,07,7.66,3.11
NEW HAMPSHIRE,2009,08,5.17,0.8
NEW HAMPSHIRE,2009,09,1.63,-2.29
NEW HAMPSHIRE,2009,10,5.99,0.68
NEW HAMPSHIRE,2009,11,4.1,0.3
NEW HAMPSHIRE,2009,12,4.43,-0.03
NEW HAMPSHIRE,2010,01,2.78,-0.19
NEW HAMPSHIRE,2010,02,4.1,0.91
NEW HAMPSHIRE,2010,03,7.41,3.87
NEW HAMPSHIRE,2010,04,2.82,-1.14
NEW HAMPSHIRE,2010,05,2.29,-1.95
NEW HAMPSHIRE,2010,06,4.62,-0.4
NEW HAMPSHIRE,2010,07,3.48,-1.07
NEW HAMPSHIRE,2010,08,3.75,-0.62
NEW HAMPSHIRE,2010,09,2.95,-0.97
NEW HAMPSHIRE,2010,10,7.84,2.53
NEW HAMPSHIRE,2010,11,3.66,-0.14
NEW HAMPSHIRE,2010,12,4.3,-0.16
NEW HAMPSHIRE,2011,01,2.57,-0.4
NEW HAMPSHIRE,2011,02,3.44,0.25
NEW HAMPSHIRE,2011,03,4.87,1.33
NEW HAMPSHIRE,2011,04,5.42,1.46
NEW HAMPSHIRE,2011,05,5.09,0.85
NEW HAMPSHIRE,2011,06,4.44,-0.58
NEW HAMPSHIRE,2011,07,2.69,-1.86
NEW HAMPSHIRE,2011,08,9.09,4.72
NEW HAMPSHIRE,2011,09,6.03,2.11
NEW HAMPSHIRE,2011,10,6.22,0.91
NEW HAMPSHIRE,2011,11,3.41,-0.39
NEW HAMPSHIRE,2011,12,4.22,-0.24
NEW HAMPSHIRE,2012,01,3.21,0.24
NEW HAMPSHIRE,2012,02,1.14,-2.05
NEW HAMPSHIRE,2012,03,1.95,-1.59
NEW HAMPSHIRE,2012,04,3.24,-0.72
NEW HAMPSHIRE,2012,05,5.74,1.5
NEW HAMPSHIRE,2012,06,5.39,0.37
NEW HAMPSHIRE,2012,07,2.95,-1.6
NEW HAMPSHIRE,2012,08,4.76,0.39
NEW HAMPSHIRE,2012,09,5.06,1.14
NEW HAMPSHIRE,2012,10,5.51,0.2
NEW HAMPSHIRE,2012,11,0.8,-3.0
NEW HAMPSHIRE,2012,12,5.43,0.97
NEW HAMPSHIRE,2013,01,1.98,-0.99
NEW HAMPSHIRE,2013,02,3.09,-0.1
NEW HAMPSHIRE,2013,03,2.29,-1.25
NEW HAMPSHIRE,2013,04,2.44,-1.52
NEW HAMPSHIRE,2013,05,5.48,1.24
NEW HAMPSHIRE,2013,06,7.04,2.02
NEW HAMPSHIRE,2013,07,5.9,1.35
NEW HAMPSHIRE,2013,08,3.34,-1.03
NEW HAMPSHIRE,2013,09,5.08,1.16
NEW HAMPSHIRE,2013,10,1.55,-3.76
NEW HAMPSHIRE,2013,11,3.89,0.09
NEW HAMPSHIRE,2013,12,3.68,-0.78
NEW HAMPSHIRE,2014,01,3.46,0.49
NEW HAMPSHIRE,2014,02,3.68,0.49
NEW HAMPSHIRE,2014,03,4.11,0.57
NEW HAMPSHIRE,2014,04,3.03,-0.93
NEW HAMPSHIRE,2014,05,4.56,0.32
NEW HAMPSHIRE,2014,06,3.91,-1.11
NEW HAMPSHIRE,2014,07,7.27,2.72
NEW HAMPSHIRE,2014,08,3.58,-0.79
NEW HAMPSHIRE,2014,09,1.63,-2.29
NEW HAMPSHIRE,2014,10,5.67,0.36
NEW HAMPSHIRE,2014,11,3.27,-0.53
NEW HAMPSHIRE,2014,12,5.47,1.01
NEW HAMPSHIRE,2015,01,3.35,0.38
NEW HAMPSHIRE,2015,02,2.42,-0.77
NEW HAMPSHIRE,2015,03,1.65,-1.89
NEW HAMPSHIRE,2015,04,2.8,-1.16
NEW HAMPSHIRE,2015,05,1.95,-2.29
NEW HAMPSHIRE,2015,06,7.34,2.32
NEW HAMPSHIRE,2015,07,3.71,-0.84
NEW HAMPSHIRE,2015,08,3.59,-0.78
NEW HAMPSHIRE,2015,09,5.36,1.44
NEW HAMPSHIRE,2015,10,4.05,-1.26
NEW HAMPSHIRE,2015,11,2.36,-1.44
NEW HAMPSHIRE,2015,12,5.43,0.97
