YEAR,LOCATION,WEEK_NUM,STATE_ANSI,FERTILIZER,APPLICATIONS_IN_LB_FERTILIZER,APPLICATIONS_IN_LB_/_ACRE_/_APPLICATION_AVG_FERTILIZER,APPLICATIONS_IN_LB_/_ACRE_/_YEAR_AVG_FERTILIZER,APPLICATIONS_IN_NUMBER_AVG_FERTILIZER,TREATED_IN_PCT_OF_AREA_PLANTED_AVG_FERTILIZER,AREA_OPERATED_IN_ACRES,AREA_OPERATED_IN_ACRES_/_OPERATION,OPERATIONS_IN_OPERATIONS,AREA_HARVESTED_IN_ACRES,AREA_PLANTED_IN_ACRES,PRODUCTION_IN_BU,PRODUCTION_IN_$,PRICE_RECEIVED_IN_$_/_BU,CONDITION_IN_PCT_VERY_POOR,CONDITION_IN_PCT_GOOD,CONDITION_IN_PCT_FAIR,CONDITION_IN_PCT_POOR,CONDITION_IN_PCT_EXCELLENT,CONDITION_5_YEAR_AVG_IN_PCT_EXCELLENT,CONDITION_5_YEAR_AVG_IN_PCT_GOOD,CONDITION_5_YEAR_AVG_IN_PCT_POOR,CONDITION_5_YEAR_AVG_IN_PCT_VERY_POOR,CONDITION_5_YEAR_AVG_IN_PCT_FAIR,CONDITION_PREVIOUS_YEAR_IN_PCT_POOR,CONDITION_PREVIOUS_YEAR_IN_PCT_GOOD,CONDITION_PREVIOUS_YEAR_IN_PCT_VERY_POOR,CONDITION_PREVIOUS_YEAR_IN_PCT_EXCELLENT,CONDITION_PREVIOUS_YEAR_IN_PCT_FAIR,YIELD_IN_BU_/_ACRE
2005,NEW YORK,NA,36,NA,NA,NA,NA,NA,NA,7350000,206,35600,198000,2e+05,9108000,56379000,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46
2005,NORTH CAROLINA,25,37,NA,NA,NA,NA,NA,NA,8800000,180,49000,1460000,1490000,39420000,222329000,5.64,2,56,29,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27
2005,NORTH CAROLINA,36,37,NA,NA,NA,NA,NA,NA,8800000,180,49000,1460000,1490000,39420000,222329000,5.64,5,41,29,19,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27
2005,NORTH CAROLINA,28,37,NA,NA,NA,NA,NA,NA,8800000,180,49000,1460000,1490000,39420000,222329000,5.64,0,55,28,8,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27
2005,NORTH CAROLINA,31,37,NA,NA,NA,NA,NA,NA,8800000,180,49000,1460000,1490000,39420000,222329000,5.64,0,53,25,10,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27
2005,NORTH CAROLINA,23,37,NA,NA,NA,NA,NA,NA,8800000,180,49000,1460000,1490000,39420000,222329000,5.64,0,69,27,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27
2005,NORTH CAROLINA,40,37,NA,NA,NA,NA,NA,NA,8800000,180,49000,1460000,1490000,39420000,222329000,5.64,5,32,38,22,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27
2005,NORTH CAROLINA,39,37,NA,NA,NA,NA,NA,NA,8800000,180,49000,1460000,1490000,39420000,222329000,5.64,5,34,35,23,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27
2005,NORTH CAROLINA,33,37,NA,NA,NA,NA,NA,NA,8800000,180,49000,1460000,1490000,39420000,222329000,5.64,0,53,27,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27
2005,NORTH CAROLINA,37,37,NA,NA,NA,NA,NA,NA,8800000,180,49000,1460000,1490000,39420000,222329000,5.64,5,38,30,22,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27
2005,NORTH CAROLINA,27,37,NA,NA,NA,NA,NA,NA,8800000,180,49000,1460000,1490000,39420000,222329000,5.64,0,61,27,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27
2005,NORTH CAROLINA,38,37,NA,NA,NA,NA,NA,NA,8800000,180,49000,1460000,1490000,39420000,222329000,5.64,6,37,33,20,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27
2005,NORTH CAROLINA,35,37,NA,NA,NA,NA,NA,NA,8800000,180,49000,1460000,1490000,39420000,222329000,5.64,4,41,25,17,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27
2005,NORTH CAROLINA,30,37,NA,NA,NA,NA,NA,NA,8800000,180,49000,1460000,1490000,39420000,222329000,5.64,1,56,25,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27
2005,NORTH CAROLINA,32,37,NA,NA,NA,NA,NA,NA,8800000,180,49000,1460000,1490000,39420000,222329000,5.64,1,46,32,11,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27
2005,NORTH CAROLINA,29,37,NA,NA,NA,NA,NA,NA,8800000,180,49000,1460000,1490000,39420000,222329000,5.64,0,62,21,9,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27
2005,NORTH CAROLINA,26,37,NA,NA,NA,NA,NA,NA,8800000,180,49000,1460000,1490000,39420000,222329000,5.64,0,54,31,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27
2005,NORTH CAROLINA,34,37,NA,NA,NA,NA,NA,NA,8800000,180,49000,1460000,1490000,39420000,222329000,5.64,1,52,25,12,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27
2005,NORTH CAROLINA,24,37,NA,NA,NA,NA,NA,NA,8800000,180,49000,1460000,1490000,39420000,222329000,5.64,0,71,18,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27
2005,NORTH CAROLINA,22,37,NA,NA,NA,NA,NA,NA,8800000,180,49000,1460000,1490000,39420000,222329000,5.64,0,66,25,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27
2005,NORTH DAKOTA,35,38,NA,NA,NA,NA,NA,NA,39400000,1300,30300,3870000,3900000,121905000,728992000,5.37,1,49,20,6,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.5
2005,NORTH DAKOTA,27,38,NA,NA,NA,NA,NA,NA,39400000,1300,30300,3870000,3900000,121905000,728992000,5.37,3,48,21,6,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.5
2005,NORTH DAKOTA,31,38,NA,NA,NA,NA,NA,NA,39400000,1300,30300,3870000,3900000,121905000,728992000,5.37,2,54,23,6,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.5
2005,NORTH DAKOTA,38,38,NA,NA,NA,NA,NA,NA,39400000,1300,30300,3870000,3900000,121905000,728992000,5.37,2,53,19,6,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.5
2005,NORTH DAKOTA,30,38,NA,NA,NA,NA,NA,NA,39400000,1300,30300,3870000,3900000,121905000,728992000,5.37,2,52,23,5,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.5
2005,NORTH DAKOTA,26,38,NA,NA,NA,NA,NA,NA,39400000,1300,30300,3870000,3900000,121905000,728992000,5.37,3,48,23,5,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.5
2005,NORTH DAKOTA,40,38,NA,NA,NA,NA,NA,NA,39400000,1300,30300,3870000,3900000,121905000,728992000,5.37,2,54,19,5,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.5
2005,NORTH DAKOTA,29,38,NA,NA,NA,NA,NA,NA,39400000,1300,30300,3870000,3900000,121905000,728992000,5.37,1,50,22,8,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.5
2005,NORTH DAKOTA,32,38,NA,NA,NA,NA,NA,NA,39400000,1300,30300,3870000,3900000,121905000,728992000,5.37,2,49,24,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.5
2005,NORTH DAKOTA,39,38,NA,NA,NA,NA,NA,NA,39400000,1300,30300,3870000,3900000,121905000,728992000,5.37,2,54,19,5,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.5
2005,NORTH DAKOTA,28,38,NA,NA,NA,NA,NA,NA,39400000,1300,30300,3870000,3900000,121905000,728992000,5.37,1,54,25,5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.5
2005,NORTH DAKOTA,23,38,NA,NA,NA,NA,NA,NA,39400000,1300,30300,3870000,3900000,121905000,728992000,5.37,1,59,23,4,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.5
2005,NORTH DAKOTA,36,38,NA,NA,NA,NA,NA,NA,39400000,1300,30300,3870000,3900000,121905000,728992000,5.37,2,51,19,5,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.5
2005,NORTH DAKOTA,33,38,NA,NA,NA,NA,NA,NA,39400000,1300,30300,3870000,3900000,121905000,728992000,5.37,2,50,23,6,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.5
2005,NORTH DAKOTA,24,38,NA,NA,NA,NA,NA,NA,39400000,1300,30300,3870000,3900000,121905000,728992000,5.37,2,55,20,5,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.5
2005,NORTH DAKOTA,37,38,NA,NA,NA,NA,NA,NA,39400000,1300,30300,3870000,3900000,121905000,728992000,5.37,2,49,22,6,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.5
2005,NORTH DAKOTA,22,38,NA,NA,NA,NA,NA,NA,39400000,1300,30300,3870000,3900000,121905000,728992000,5.37,0,62,21,4,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.5
2005,NORTH DAKOTA,34,38,NA,NA,NA,NA,NA,NA,39400000,1300,30300,3870000,3900000,121905000,728992000,5.37,1,51,19,5,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.5
2005,NORTH DAKOTA,25,38,NA,NA,NA,NA,NA,NA,39400000,1300,30300,3870000,3900000,121905000,728992000,5.37,2,48,23,5,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.5
2005,OHIO,30,39,NA,NA,NA,NA,NA,NA,14200000,186,76500,4480000,4500000,201600000,1157184000,5.74,3,45,30,10,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45
2005,OHIO,26,39,NA,NA,NA,NA,NA,NA,14200000,186,76500,4480000,4500000,201600000,1157184000,5.74,2,47,32,8,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45
2005,OHIO,29,39,NA,NA,NA,NA,NA,NA,14200000,186,76500,4480000,4500000,201600000,1157184000,5.74,3,41,33,11,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45
2005,OHIO,40,39,NA,NA,NA,NA,NA,NA,14200000,186,76500,4480000,4500000,201600000,1157184000,5.74,2,47,32,7,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45
2005,OHIO,32,39,NA,NA,NA,NA,NA,NA,14200000,186,76500,4480000,4500000,201600000,1157184000,5.74,4,41,32,12,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45
2005,OHIO,27,39,NA,NA,NA,NA,NA,NA,14200000,186,76500,4480000,4500000,201600000,1157184000,5.74,3,43,34,9,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45
2005,OHIO,28,39,NA,NA,NA,NA,NA,NA,14200000,186,76500,4480000,4500000,201600000,1157184000,5.74,4,40,35,13,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45
2005,OHIO,39,39,NA,NA,NA,NA,NA,NA,14200000,186,76500,4480000,4500000,201600000,1157184000,5.74,2,43,32,10,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45
2005,OHIO,36,39,NA,NA,NA,NA,NA,NA,14200000,186,76500,4480000,4500000,201600000,1157184000,5.74,3,47,30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45
2005,OHIO,22,39,NA,NA,NA,NA,NA,NA,14200000,186,76500,4480000,4500000,201600000,1157184000,5.74,2,53,30,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45
2005,OHIO,23,39,NA,NA,NA,NA,NA,NA,14200000,186,76500,4480000,4500000,201600000,1157184000,5.74,2,53,28,6,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45
2005,OHIO,24,39,NA,NA,NA,NA,NA,NA,14200000,186,76500,4480000,4500000,201600000,1157184000,5.74,2,52,26,6,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45
2005,OHIO,25,39,NA,NA,NA,NA,NA,NA,14200000,186,76500,4480000,4500000,201600000,1157184000,5.74,2,51,30,6,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45
2005,OHIO,33,39,NA,NA,NA,NA,NA,NA,14200000,186,76500,4480000,4500000,201600000,1157184000,5.74,4,42,30,11,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45
2005,OHIO,34,39,NA,NA,NA,NA,NA,NA,14200000,186,76500,4480000,4500000,201600000,1157184000,5.74,4,39,32,13,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45
2005,OHIO,37,39,NA,NA,NA,NA,NA,NA,14200000,186,76500,4480000,4500000,201600000,1157184000,5.74,3,43,32,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45
2005,OHIO,35,39,NA,NA,NA,NA,NA,NA,14200000,186,76500,4480000,4500000,201600000,1157184000,5.74,3,45,32,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45
2005,OHIO,38,39,NA,NA,NA,NA,NA,NA,14200000,186,76500,4480000,4500000,201600000,1157184000,5.74,3,44,32,11,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45
2005,OHIO,31,39,NA,NA,NA,NA,NA,NA,14200000,186,76500,4480000,4500000,201600000,1157184000,5.74,3,41,32,10,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45
2005,OKLAHOMA,NA,40,NA,NA,NA,NA,NA,NA,34500000,416,83000,215000,310000,3655000,23209000,5.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17
2005,PENNSYLVANIA,NA,42,NA,NA,NA,NA,NA,NA,7800000,134,58200,420000,430000,17220000,96432000,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41
2005,SOUTH CAROLINA,NA,45,NA,NA,NA,NA,NA,NA,4870000,199,24500,390000,4e+05,11310000,76908000,5.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29
2005,SOUTH DAKOTA,27,46,NA,NA,NA,NA,NA,NA,43700000,1392,31400,3850000,3900000,134750000,726303000,5.39,1,57,16,2,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35
2005,SOUTH DAKOTA,25,46,NA,NA,NA,NA,NA,NA,43700000,1392,31400,3850000,3900000,134750000,726303000,5.39,1,60,23,4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35
2005,SOUTH DAKOTA,26,46,NA,NA,NA,NA,NA,NA,43700000,1392,31400,3850000,3900000,134750000,726303000,5.39,1,58,17,3,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35
2005,SOUTH DAKOTA,35,46,NA,NA,NA,NA,NA,NA,43700000,1392,31400,3850000,3900000,134750000,726303000,5.39,3,41,27,17,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35
2005,SOUTH DAKOTA,39,46,NA,NA,NA,NA,NA,NA,43700000,1392,31400,3850000,3900000,134750000,726303000,5.39,4,45,28,11,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35
2005,SOUTH DAKOTA,24,46,NA,NA,NA,NA,NA,NA,43700000,1392,31400,3850000,3900000,134750000,726303000,5.39,1,60,24,4,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35
2005,SOUTH DAKOTA,38,46,NA,NA,NA,NA,NA,NA,43700000,1392,31400,3850000,3900000,134750000,726303000,5.39,5,45,25,12,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35
2005,SOUTH DAKOTA,36,46,NA,NA,NA,NA,NA,NA,43700000,1392,31400,3850000,3900000,134750000,726303000,5.39,4,42,23,15,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35
2005,SOUTH DAKOTA,29,46,NA,NA,NA,NA,NA,NA,43700000,1392,31400,3850000,3900000,134750000,726303000,5.39,1,56,21,4,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35
2005,SOUTH DAKOTA,23,46,NA,NA,NA,NA,NA,NA,43700000,1392,31400,3850000,3900000,134750000,726303000,5.39,1,66,20,3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35
2005,SOUTH DAKOTA,37,46,NA,NA,NA,NA,NA,NA,43700000,1392,31400,3850000,3900000,134750000,726303000,5.39,4,42,27,12,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35
2005,SOUTH DAKOTA,22,46,NA,NA,NA,NA,NA,NA,43700000,1392,31400,3850000,3900000,134750000,726303000,5.39,1,67,22,2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35
2005,SOUTH DAKOTA,30,46,NA,NA,NA,NA,NA,NA,43700000,1392,31400,3850000,3900000,134750000,726303000,5.39,1,53,20,4,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35
2005,SOUTH DAKOTA,31,46,NA,NA,NA,NA,NA,NA,43700000,1392,31400,3850000,3900000,134750000,726303000,5.39,1,50,24,5,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35
2005,SOUTH DAKOTA,40,46,NA,NA,NA,NA,NA,NA,43700000,1392,31400,3850000,3900000,134750000,726303000,5.39,4,44,23,11,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35
2005,SOUTH DAKOTA,32,46,NA,NA,NA,NA,NA,NA,43700000,1392,31400,3850000,3900000,134750000,726303000,5.39,2,48,28,8,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35
2005,SOUTH DAKOTA,34,46,NA,NA,NA,NA,NA,NA,43700000,1392,31400,3850000,3900000,134750000,726303000,5.39,2,45,26,10,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35
2005,SOUTH DAKOTA,33,46,NA,NA,NA,NA,NA,NA,43700000,1392,31400,3850000,3900000,134750000,726303000,5.39,3,47,30,9,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35
2005,SOUTH DAKOTA,28,46,NA,NA,NA,NA,NA,NA,43700000,1392,31400,3850000,3900000,134750000,726303000,5.39,1,55,19,3,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35
2005,TENNESSEE,25,47,NA,NA,NA,NA,NA,NA,11200000,135,83000,1130000,1160000,44070000,277641000,5.73,1,56,20,6,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39
2005,TENNESSEE,38,47,NA,NA,NA,NA,NA,NA,11200000,135,83000,1130000,1160000,44070000,277641000,5.73,3,48,29,8,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39
2005,TENNESSEE,35,47,NA,NA,NA,NA,NA,NA,11200000,135,83000,1130000,1160000,44070000,277641000,5.73,4,46,30,9,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39
2005,TENNESSEE,31,47,NA,NA,NA,NA,NA,NA,11200000,135,83000,1130000,1160000,44070000,277641000,5.73,3,52,21,6,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39
2005,TENNESSEE,22,47,NA,NA,NA,NA,NA,NA,11200000,135,83000,1130000,1160000,44070000,277641000,5.73,1,54,27,5,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39
2005,TENNESSEE,36,47,NA,NA,NA,NA,NA,NA,11200000,135,83000,1130000,1160000,44070000,277641000,5.73,4,47,29,9,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39
2005,TENNESSEE,23,47,NA,NA,NA,NA,NA,NA,11200000,135,83000,1130000,1160000,44070000,277641000,5.73,1,57,21,3,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39
2005,TENNESSEE,34,47,NA,NA,NA,NA,NA,NA,11200000,135,83000,1130000,1160000,44070000,277641000,5.73,5,44,30,12,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39
2005,TENNESSEE,32,47,NA,NA,NA,NA,NA,NA,11200000,135,83000,1130000,1160000,44070000,277641000,5.73,3,48,27,9,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39
2005,TENNESSEE,33,47,NA,NA,NA,NA,NA,NA,11200000,135,83000,1130000,1160000,44070000,277641000,5.73,4,45,30,12,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39
2005,TENNESSEE,37,47,NA,NA,NA,NA,NA,NA,11200000,135,83000,1130000,1160000,44070000,277641000,5.73,4,47,29,8,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39
2005,TENNESSEE,26,47,NA,NA,NA,NA,NA,NA,11200000,135,83000,1130000,1160000,44070000,277641000,5.73,4,44,31,10,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39
2005,TENNESSEE,40,47,NA,NA,NA,NA,NA,NA,11200000,135,83000,1130000,1160000,44070000,277641000,5.73,2,50,26,6,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39
2005,TENNESSEE,30,47,NA,NA,NA,NA,NA,NA,11200000,135,83000,1130000,1160000,44070000,277641000,5.73,2,52,19,5,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39
2005,TENNESSEE,28,47,NA,NA,NA,NA,NA,NA,11200000,135,83000,1130000,1160000,44070000,277641000,5.73,3,52,24,6,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39
2005,TENNESSEE,29,47,NA,NA,NA,NA,NA,NA,11200000,135,83000,1130000,1160000,44070000,277641000,5.73,1,54,19,5,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39
2005,TENNESSEE,39,47,NA,NA,NA,NA,NA,NA,11200000,135,83000,1130000,1160000,44070000,277641000,5.73,2,49,27,8,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39
2005,TENNESSEE,24,47,NA,NA,NA,NA,NA,NA,11200000,135,83000,1130000,1160000,44070000,277641000,5.73,0,55,19,3,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39
2005,TENNESSEE,27,47,NA,NA,NA,NA,NA,NA,11200000,135,83000,1130000,1160000,44070000,277641000,5.73,5,44,31,12,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39
2005,TEXAS,NA,48,NA,NA,NA,NA,NA,NA,129800000,564,230000,230000,260000,5980000,32591000,5.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26
2005,VIRGINIA,NA,51,NA,NA,NA,NA,NA,NA,8300000,177,47000,510000,520000,15810000,103397000,5.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31
2005,WEST VIRGINIA,NA,54,NA,NA,NA,NA,NA,NA,3600000,173,20800,17000,18000,595000,3267000,5.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35
2005,WISCONSIN,26,55,NA,NA,NA,NA,NA,NA,15400000,201,76500,1580000,1610000,69520000,392093000,5.64,2,51,20,9,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44
2005,WISCONSIN,37,55,NA,NA,NA,NA,NA,NA,15400000,201,76500,1580000,1610000,69520000,392093000,5.64,5,42,30,12,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44
2005,WISCONSIN,24,55,NA,NA,NA,NA,NA,NA,15400000,201,76500,1580000,1610000,69520000,392093000,5.64,0,57,19,2,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44
2005,WISCONSIN,35,55,NA,NA,NA,NA,NA,NA,15400000,201,76500,1580000,1610000,69520000,392093000,5.64,8,40,27,15,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44
2005,WISCONSIN,25,55,NA,NA,NA,NA,NA,NA,15400000,201,76500,1580000,1610000,69520000,392093000,5.64,2,45,25,11,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44
2005,WISCONSIN,27,55,NA,NA,NA,NA,NA,NA,15400000,201,76500,1580000,1610000,69520000,392093000,5.64,3,46,21,8,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44
2005,WISCONSIN,23,55,NA,NA,NA,NA,NA,NA,15400000,201,76500,1580000,1610000,69520000,392093000,5.64,0,62,18,2,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44
2005,WISCONSIN,30,55,NA,NA,NA,NA,NA,NA,15400000,201,76500,1580000,1610000,69520000,392093000,5.64,5,34,33,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44
2005,WISCONSIN,33,55,NA,NA,NA,NA,NA,NA,15400000,201,76500,1580000,1610000,69520000,392093000,5.64,5,37,31,15,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44
2005,WISCONSIN,39,55,NA,NA,NA,NA,NA,NA,15400000,201,76500,1580000,1610000,69520000,392093000,5.64,4,42,27,9,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44
2005,WISCONSIN,40,55,NA,NA,NA,NA,NA,NA,15400000,201,76500,1580000,1610000,69520000,392093000,5.64,3,40,31,10,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44
2005,WISCONSIN,34,55,NA,NA,NA,NA,NA,NA,15400000,201,76500,1580000,1610000,69520000,392093000,5.64,6,42,30,12,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44
2005,WISCONSIN,22,55,NA,NA,NA,NA,NA,NA,15400000,201,76500,1580000,1610000,69520000,392093000,5.64,0,60,29,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44
2005,WISCONSIN,28,55,NA,NA,NA,NA,NA,NA,15400000,201,76500,1580000,1610000,69520000,392093000,5.64,6,39,28,17,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44
2005,WISCONSIN,38,55,NA,NA,NA,NA,NA,NA,15400000,201,76500,1580000,1610000,69520000,392093000,5.64,4,37,30,14,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44
2005,WISCONSIN,36,55,NA,NA,NA,NA,NA,NA,15400000,201,76500,1580000,1610000,69520000,392093000,5.64,6,41,30,11,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44
2005,WISCONSIN,32,55,NA,NA,NA,NA,NA,NA,15400000,201,76500,1580000,1610000,69520000,392093000,5.64,6,36,38,13,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44
2005,WISCONSIN,31,55,NA,NA,NA,NA,NA,NA,15400000,201,76500,1580000,1610000,69520000,392093000,5.64,9,35,30,16,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44
2005,WISCONSIN,29,55,NA,NA,NA,NA,NA,NA,15400000,201,76500,1580000,1610000,69520000,392093000,5.64,7,36,32,15,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44
2006,ALABAMA,NA,1,NA,NA,NA,NA,NA,NA,8900000,207,43000,150000,160000,3e+06,20550000,6.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
2006,ARKANSAS,37,5,POTASH,94400000,85,85,1,36,1.4e+07,301,46500,2820000,2850000,101520000,915710000,6.41,9,35,32,15,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36
2006,ARKANSAS,37,5,PHOSPHATE,60400000,57,57,1,34,1.4e+07,301,46500,2820000,2850000,101520000,915710000,6.41,9,35,32,15,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36
